,mix_enthalpy,config_entropy
Cd-Co-Cr-Pt-Zr,-0.14,0.1609
Cd-Co-Cr-Re-Rh,0.7599999999999998,0.1609
Cd-Co-Cr-Re-Ta,1.22,0.1609
Cd-Co-Cr-Re-Ti,0.5,0.1609
Cd-Co-Cr-Re-V,0.9599999999999999,0.1609
Cd-Co-Cr-Re-W,1.96,0.1609
Cd-Co-Cr-Re-Zn,1.34,0.1609
Cd-Co-Cr-Re-Zr,1.0999999999999999,0.1609
Cd-Co-Cr-Rh-Ta,0.44999999999999996,0.1609
Cd-Co-Cr-Rh-Ti,-0.31,0.1609
Cd-Co-Cr-Rh-V,0.37000000000000005,0.1609
Cd-Co-Cr-Rh-W,1.26,0.1609
Cd-Co-Cr-Rh-Zn,0.38,0.1609
Cd-Co-Cr-Rh-Zr,0.07000000000000006,0.1609
Cd-Co-Cr-Ta-Ti,1.03,0.1609
Cd-Co-Cr-Ta-V,1.43,0.1609
Cd-Co-Cr-Ta-W,1.9499999999999997,0.1609
Cd-Co-Cr-Ta-Zn,1.41,0.1609
Cd-Co-Cr-Ta-Zr,1.43,0.1609
Cd-Co-Cr-Ti-V,0.8300000000000001,0.1609
Cd-Co-Cr-Ti-W,1.4000000000000004,0.1609
Cd-Co-Cr-Ti-Zn,0.6399999999999999,0.1609
Cd-Co-Cr-Ti-Zr,0.81,0.1609
Cd-Co-Cr-V-W,1.7699999999999998,0.1609
Cd-Co-Cr-V-Zn,1.1899999999999997,0.1609
Cd-Co-Cr-V-Zr,1.3199999999999998,0.1609
Cd-Co-Cr-W-Zn,2.04,0.1609
Cd-Co-Cr-W-Zr,1.9200000000000002,0.1609
Cd-Co-Cr-Zn-Zr,0.9700000000000002,0.1609
Cd-Co-Cu-Fe-Hf,0.5999999999999999,0.1609
Cd-Co-Cu-Fe-Ir,0.2799999999999999,0.1609
Cd-Co-Cu-Fe-Mg,1.12,0.1609
Cd-Co-Cu-Fe-Mn,1.35,0.1609
Cd-Co-Cu-Fe-Mo,1.8000000000000003,0.1609
Cd-Co-Cu-Fe-Nb,1.3399999999999999,0.1609
Cd-Co-Cu-Fe-Ni,0.96,0.1609
Cd-Co-Cu-Fe-Os,0.45000000000000007,0.1609
Cd-Co-Cu-Fe-Pd,0.7100000000000002,0.1609
Cd-Co-Cu-Fe-Pt,0.5500000000000002,0.1609
Cd-Co-Cu-Fe-Re,1.3599999999999999,0.1609
Cd-Co-Cu-Fe-Rh,0.51,0.1609
Cd-Co-Cu-Fe-Ta,1.2999999999999998,0.1609
Cd-Co-Cu-Fe-Ti,0.44999999999999984,0.1609
Cd-Co-Cu-Fe-V,1.1300000000000001,0.1609
Cd-Co-Cu-Fe-W,2.08,0.1609
Cd-Co-Cu-Fe-Zn,0.7699999999999999,0.1609
Cd-Co-Cu-Fe-Zr,0.8000000000000003,0.1609
Cd-Co-Cu-Hf-Ir,-1.29,0.1609
Cd-Co-Cu-Hf-Mg,0.10999999999999997,0.1609
Cd-Co-Cu-Hf-Mn,0.48999999999999994,0.1609
Cd-Co-Cu-Hf-Mo,0.75,0.1609
Cd-Co-Cu-Hf-Nb,0.42000000000000004,0.1609
Cd-Co-Cu-Hf-Ni,-0.15000000000000008,0.1609
Cd-Co-Cu-Hf-Os,-0.7600000000000001,0.1609
Cd-Co-Cu-Hf-Pd,-0.8400000000000001,0.1609
Cd-Co-Cu-Hf-Pt,-1.19,0.1609
Cd-Co-Cu-Hf-Re,0.21999999999999997,0.1609
Cd-Co-Cu-Hf-Rh,-1.02,0.1609
Cd-Co-Cu-Hf-Ta,0.45999999999999996,0.1609
Cd-Co-Cu-Hf-Ti,-0.27,0.1609
Cd-Co-Cu-Hf-V,0.48000000000000004,0.1609
Cd-Co-Cu-Hf-W,1.0999999999999999,0.1609
Cd-Co-Cu-Hf-Zn,-0.23,0.1609
Cd-Co-Cu-Hf-Zr,-0.14,0.1609
Cd-Co-Cu-Ir-Mg,-0.44000000000000006,0.1609
Cd-Co-Cu-Ir-Mn,0.09999999999999992,0.1609
Cd-Co-Cu-Ir-Mo,0.34999999999999987,0.1609
Cd-Co-Cu-Ir-Nb,-0.28,0.1609
Cd-Co-Cu-Ir-Ni,-0.1600000000000001,0.1609
Cd-Co-Cu-Ir-Os,-0.7100000000000001,0.1609
Cd-Co-Cu-Ir-Pd,-0.43000000000000005,0.1609
Cd-Co-Cu-Ir-Pt,-0.48,0.1609
Cd-Co-Cu-Ir-Re,-1.1102230246251565e-16,0.1609
Cd-Co-Cu-Ir-Rh,-0.5800000000000001,0.1609
Cd-Co-Cu-Ir-Ta,-0.35000000000000003,0.1609
Cd-Co-Cu-Ir-Ti,-1.2400000000000002,0.1609
Cd-Co-Cu-Ir-V,-0.30000000000000004,0.1609
Cd-Co-Cu-Ir-W,0.6299999999999999,0.1609
Cd-Co-Cu-Ir-Zn,-0.52,0.1609
Cd-Co-Cu-Ir-Zr,-1.03,0.1609
Cd-Co-Cu-Mg-Mn,1.0299999999999998,0.1609
Cd-Co-Cu-Mg-Mo,1.38,0.1609
Cd-Co-Cu-Mg-Nb,0.97,0.1609
Cd-Co-Cu-Mg-Ni,0.39999999999999997,0.1609
Cd-Co-Cu-Mg-Os,-0.03999999999999995,0.1609
Cd-Co-Cu-Mg-Pd,-0.48000000000000004,0.1609
Cd-Co-Cu-Mg-Pt,-0.64,0.1609
Cd-Co-Cu-Mg-Re,0.9399999999999998,0.1609
Cd-Co-Cu-Mg-Rh,-0.32,0.1609
Cd-Co-Cu-Mg-Ta,1.0499999999999998,0.1609
Cd-Co-Cu-Mg-Ti,0.15999999999999998,0.1609
Cd-Co-Cu-Mg-V,1.02,0.1609
Cd-Co-Cu-Mg-W,1.77,0.1609
Cd-Co-Cu-Mg-Zn,0.15999999999999998,0.1609
Cd-Co-Cu-Mg-Zr,0.22999999999999995,0.1609
Cd-Co-Cu-Mn-Mo,1.61,0.1609
Cd-Co-Cu-Mn-Nb,1.19,0.1609
Cd-Co-Cu-Mn-Ni,0.87,0.1609
Cd-Co-Cu-Mn-Os,0.2700000000000001,0.1609
Cd-Co-Cu-Mn-Pd,0.37000000000000005,0.1609
Cd-Co-Cu-Mn-Pt,0.19000000000000006,0.1609
Cd-Co-Cu-Mn-Re,1.1599999999999997,0.1609
Cd-Co-Cu-Mn-Rh,0.3600000000000001,0.1609
Cd-Co-Cu-Mn-Ta,1.14,0.1609
Cd-Co-Cu-Mn-Ti,0.31000000000000005,0.1609
Cd-Co-Cu-Mn-V,0.9200000000000002,0.1609
Cd-Co-Cu-Mn-W,1.8800000000000003,0.1609
Cd-Co-Cu-Mn-Zn,0.6600000000000001,0.1609
Cd-Co-Cu-Mn-Zr,0.7100000000000001,0.1609
Cd-Co-Cu-Mo-Nb,1.4299999999999997,0.1609
Cd-Co-Cu-Mo-Ni,1.2599999999999998,0.1609
Cd-Co-Cu-Mo-Os,0.7099999999999999,0.1609
Cd-Co-Cu-Mo-Pd,0.8699999999999999,0.1609
Cd-Co-Cu-Mo-Pt,0.5899999999999999,0.1609
Cd-Co-Cu-Mo-Re,1.5600000000000003,0.1609
Cd-Co-Cu-Mo-Rh,0.6499999999999999,0.1609
Cd-Co-Cu-Mo-Ta,1.38,0.1609
Cd-Co-Cu-Mo-Ti,0.6799999999999998,0.1609
Cd-Co-Cu-Mo-V,1.36,0.1609
Cd-Co-Cu-Mo-W,2.1500000000000004,0.1609
Cd-Co-Cu-Mo-Zn,1.0799999999999998,0.1609
Cd-Co-Cu-Mo-Zr,0.98,0.1609
Cd-Co-Cu-Nb-Ni,0.73,0.1609
Cd-Co-Cu-Nb-Os,0.10000000000000003,0.1609
Cd-Co-Cu-Nb-Pd,0.22,0.1609
Cd-Co-Cu-Nb-Pt,-0.10999999999999999,0.1609
Cd-Co-Cu-Nb-Re,0.96,0.1609
Cd-Co-Cu-Nb-Rh,0.009999999999999898,0.1609
Cd-Co-Cu-Nb-Ta,1.12,0.1609
Cd-Co-Cu-Nb-Ti,0.42,0.1609
Cd-Co-Cu-Nb-V,1.1400000000000001,0.1609
Cd-Co-Cu-Nb-W,1.72,0.1609
Cd-Co-Cu-Nb-Zn,0.5900000000000001,0.1609
Cd-Co-Cu-Nb-Zr,0.6000000000000001,0.1609
Cd-Co-Cu-Ni-Os,-0.030000000000000027,0.1609
Cd-Co-Cu-Ni-Pd,0.19000000000000003,0.1609
Cd-Co-Cu-Ni-Pt,0.07000000000000003,0.1609
Cd-Co-Cu-Ni-Re,0.84,0.1609
Cd-Co-Cu-Ni-Rh,0.11999999999999994,0.1609
Cd-Co-Cu-Ni-Ta,0.69,0.1609
Cd-Co-Cu-Ni-Ti,-0.2,0.1609
Cd-Co-Cu-Ni-V,0.6299999999999999,0.1609
Cd-Co-Cu-Ni-W,1.5499999999999998,0.1609
Cd-Co-Cu-Ni-Zn,0.12000000000000002,0.1609
Cd-Co-Cu-Ni-Zr,0.040000000000000036,0.1609
Cd-Co-Cu-Os-Pd,-0.28,0.1609
Cd-Co-Cu-Os-Pt,-0.4,0.1609
Cd-Co-Cu-Os-Re,0.2799999999999999,0.1609
Cd-Co-Cu-Os-Rh,-0.30000000000000004,0.1609
Cd-Co-Cu-Os-Ta,0.019999999999999796,0.1609
Cd-Co-Cu-Os-Ti,-0.88,0.1609
Cd-Co-Cu-Os-V,-0.10000000000000009,0.1609
Cd-Co-Cu-Os-W,0.9900000000000002,0.1609
Cd-Co-Cu-Os-Zn,-0.22000000000000008,0.1609
Cd-Co-Cu-Os-Zr,-0.5100000000000001,0.1609
Cd-Co-Cu-Pd-Pt,-0.30000000000000004,0.1609
Cd-Co-Cu-Pd-Re,0.5800000000000001,0.1609
Cd-Co-Cu-Pd-Rh,-0.21000000000000002,0.1609
Cd-Co-Cu-Pd-Ta,0.18999999999999995,0.1609
Cd-Co-Cu-Pd-Ti,-0.76,0.1609
Cd-Co-Cu-Pd-V,0.25,0.1609
Cd-Co-Cu-Pd-W,1.19,0.1609
Cd-Co-Cu-Pd-Zn,-0.51,0.1609
Cd-Co-Cu-Pd-Zr,-0.65,0.1609
Cd-Co-Cu-Pt-Re,0.39,0.1609
Cd-Co-Cu-Pt-Rh,-0.33,0.1609
Cd-Co-Cu-Pt-Ta,-0.14000000000000012,0.1609
Cd-Co-Cu-Pt-Ti,-1.1099999999999999,0.1609
Cd-Co-Cu-Pt-V,-0.07,0.1609
Cd-Co-Cu-Pt-W,0.92,0.1609
Cd-Co-Cu-Pt-Zn,-0.56,0.1609
Cd-Co-Cu-Pt-Zr,-0.99,0.1609
Cd-Co-Cu-Re-Rh,0.38999999999999985,0.1609
Cd-Co-Cu-Re-Ta,0.8999999999999997,0.1609
Cd-Co-Cu-Re-Ti,0.05999999999999983,0.1609
Cd-Co-Cu-Re-V,0.7899999999999999,0.1609
Cd-Co-Cu-Re-W,1.83,0.1609
Cd-Co-Cu-Re-Zn,0.72,0.1609
Cd-Co-Cu-Re-Zr,0.44999999999999996,0.1609
Cd-Co-Cu-Rh-Ta,-0.060000000000000164,0.1609
Cd-Co-Cu-Rh-Ti,-0.94,0.1609
Cd-Co-Cu-Rh-V,0.009999999999999953,0.1609
Cd-Co-Cu-Rh-W,0.9399999999999998,0.1609
Cd-Co-Cu-Rh-Zn,-0.43000000000000005,0.1609
Cd-Co-Cu-Rh-Zr,-0.77,0.1609
Cd-Co-Cu-Ta-Ti,0.4499999999999999,0.1609
Cd-Co-Cu-Ta-V,1.12,0.1609
Cd-Co-Cu-Ta-W,1.6800000000000002,0.1609
Cd-Co-Cu-Ta-Zn,0.6499999999999999,0.1609
Cd-Co-Cu-Ta-Zr,0.6400000000000001,0.1609
Cd-Co-Cu-Ti-V,0.39999999999999997,0.1609
Cd-Co-Cu-Ti-W,1.01,0.1609
Cd-Co-Cu-Ti-Zn,-0.24000000000000007,0.1609
Cd-Co-Cu-Ti-Zr,-0.10000000000000006,0.1609
Cd-Co-Cu-V-W,1.6500000000000004,0.1609
Cd-Co-Cu-V-Zn,0.5800000000000001,0.1609
Cd-Co-Cu-V-Zr,0.68,0.1609
Cd-Co-Cu-W-Zn,1.4699999999999998,0.1609
Cd-Co-Cu-W-Zr,1.3200000000000003,0.1609
Cd-Co-Cu-Zn-Zr,-0.12000000000000002,0.1609
Cd-Co-Fe-Hf-Ir,-1.15,0.1609
Cd-Co-Fe-Hf-Mg,0.5599999999999999,0.1609
Cd-Co-Fe-Hf-Mn,0.5800000000000001,0.1609
Cd-Co-Fe-Hf-Mo,0.8300000000000002,0.1609
Cd-Co-Fe-Hf-Nb,0.53,0.1609
Cd-Co-Fe-Hf-Ni,0.010000000000000064,0.1609
Cd-Co-Fe-Hf-Os,-0.6799999999999999,0.1609
Cd-Co-Fe-Hf-Pd,-0.43999999999999995,0.1609
Cd-Co-Fe-Hf-Pt,-0.9,0.1609
Cd-Co-Fe-Hf-Re,0.2600000000000001,0.1609
Cd-Co-Fe-Hf-Rh,-0.86,0.1609
Cd-Co-Fe-Hf-Ta,0.53,0.1609
Cd-Co-Fe-Hf-Ti,-0.17,0.1609
Cd-Co-Fe-Hf-V,0.4400000000000001,0.1609
Cd-Co-Fe-Hf-W,1.12,0.1609
Cd-Co-Fe-Hf-Zn,0.08000000000000002,0.1609
Cd-Co-Fe-Hf-Zr,0.14,0.1609
Cd-Co-Fe-Ir-Mg,-0.09000000000000002,0.1609
Cd-Co-Fe-Ir-Mn,0.09000000000000002,0.1609
Cd-Co-Fe-Ir-Mo,0.33000000000000007,0.1609
Cd-Co-Fe-Ir-Nb,-0.2700000000000001,0.1609
Cd-Co-Fe-Ir-Ni,-0.09999999999999998,0.1609
Cd-Co-Fe-Ir-Os,-0.73,0.1609
Cd-Co-Fe-Ir-Pd,-0.13,0.1609
Cd-Co-Fe-Ir-Pt,-0.29,0.1609
Cd-Co-Fe-Ir-Re,-0.05999999999999989,0.1609
Cd-Co-Fe-Ir-Rh,-0.52,0.1609
Cd-Co-Fe-Ir-Ta,-0.3799999999999999,0.1609
Cd-Co-Fe-Ir-Ti,-1.2400000000000002,0.1609
Cd-Co-Fe-Ir-V,-0.43999999999999995,0.1609
Cd-Co-Fe-Ir-W,0.55,0.1609
Cd-Co-Fe-Ir-Zn,-0.31,0.1609
Cd-Co-Fe-Ir-Zr,-0.85,0.1609
Cd-Co-Fe-Mg-Mn,1.33,0.1609
Cd-Co-Fe-Mg-Mo,1.6700000000000002,0.1609
Cd-Co-Fe-Mg-Nb,1.2900000000000003,0.1609
Cd-Co-Fe-Mg-Ni,0.77,0.1609
Cd-Co-Fe-Mg-Os,0.24999999999999997,0.1609
Cd-Co-Fe-Mg-Pd,0.13,0.1609
Cd-Co-Fe-Mg-Pt,-0.14,0.1609
Cd-Co-Fe-Mg-Re,1.1900000000000002,0.1609
Cd-Co-Fe-Mg-Rh,0.04999999999999999,0.1609
Cd-Co-Fe-Mg-Ta,1.33,0.1609
Cd-Co-Fe-Mg-Ti,0.47,0.1609
Cd-Co-Fe-Mg-V,1.19,0.1609
Cd-Co-Fe-Mg-W,2.0,0.1609
Cd-Co-Fe-Mg-Zn,0.68,0.1609
Cd-Co-Fe-Mg-Zr,0.72,0.1609
Cd-Co-Fe-Mn-Mo,1.5400000000000003,0.1609
Cd-Co-Fe-Mn-Nb,1.1500000000000001,0.1609
Cd-Co-Fe-Mn-Ni,0.8799999999999999,0.1609
Cd-Co-Fe-Mn-Os,0.2,0.1609
Cd-Co-Fe-Mn-Pd,0.6200000000000001,0.1609
Cd-Co-Fe-Mn-Pt,0.33000000000000007,0.1609
Cd-Co-Fe-Mn-Re,1.0499999999999998,0.1609
Cd-Co-Fe-Mn-Rh,0.3699999999999999,0.1609
Cd-Co-Fe-Mn-Ta,1.06,0.1609
Cd-Co-Fe-Mn-Ti,0.26000000000000006,0.1609
Cd-Co-Fe-Mn-V,0.73,0.1609
Cd-Co-Fe-Mn-W,1.7500000000000002,0.1609
Cd-Co-Fe-Mn-Zn,0.8200000000000001,0.1609
Cd-Co-Fe-Mn-Zr,0.84,0.1609
Cd-Co-Fe-Mo-Nb,1.3800000000000003,0.1609
Cd-Co-Fe-Mo-Ni,1.26,0.1609
Cd-Co-Fe-Mo-Os,0.6300000000000001,0.1609
Cd-Co-Fe-Mo-Pd,1.11,0.1609
Cd-Co-Fe-Mo-Pt,0.72,0.1609
Cd-Co-Fe-Mo-Re,1.4400000000000002,0.1609
Cd-Co-Fe-Mo-Rh,0.6500000000000001,0.1609
Cd-Co-Fe-Mo-Ta,1.29,0.1609
Cd-Co-Fe-Mo-Ti,0.62,0.1609
Cd-Co-Fe-Mo-V,1.1599999999999997,0.1609
Cd-Co-Fe-Mo-W,2.01,0.1609
Cd-Co-Fe-Mo-Zn,1.23,0.1609
Cd-Co-Fe-Mo-Zr,1.1000000000000003,0.1609
Cd-Co-Fe-Nb-Ni,0.7599999999999999,0.1609
Cd-Co-Fe-Nb-Os,0.04999999999999999,0.1609
Cd-Co-Fe-Nb-Pd,0.4900000000000001,0.1609
Cd-Co-Fe-Nb-Pt,0.050000000000000044,0.1609
Cd-Co-Fe-Nb-Re,0.8699999999999999,0.1609
Cd-Co-Fe-Nb-Rh,0.03999999999999987,0.1609
Cd-Co-Fe-Nb-Ta,1.06,0.1609
Cd-Co-Fe-Nb-Ti,0.39,0.1609
Cd-Co-Fe-Nb-V,0.97,0.1609
Cd-Co-Fe-Nb-W,1.6099999999999999,0.1609
Cd-Co-Fe-Nb-Zn,0.77,0.1609
Cd-Co-Fe-Nb-Zr,0.75,0.1609
Cd-Co-Fe-Ni-Os,-0.02999999999999997,0.1609
Cd-Co-Fe-Ni-Pd,0.51,0.1609
Cd-Co-Fe-Ni-Pt,0.28,0.1609
Cd-Co-Fe-Ni-Re,0.7999999999999999,0.1609
Cd-Co-Fe-Ni-Rh,0.2,0.1609
Cd-Co-Fe-Ni-Ta,0.6799999999999998,0.1609
Cd-Co-Fe-Ni-Ti,-0.18000000000000008,0.1609
Cd-Co-Fe-Ni-V,0.5099999999999999,0.1609
Cd-Co-Fe-Ni-W,1.49,0.1609
Cd-Co-Fe-Ni-Zn,0.34999999999999987,0.1609
Cd-Co-Fe-Ni-Zr,0.2400000000000001,0.1609
Cd-Co-Fe-Os-Pd,-0.04000000000000002,0.1609
Cd-Co-Fe-Os-Pt,-0.27,0.1609
Cd-Co-Fe-Os-Re,0.16000000000000003,0.1609
Cd-Co-Fe-Os-Rh,-0.3,0.1609
Cd-Co-Fe-Os-Ta,-0.07000000000000006,0.1609
Cd-Co-Fe-Os-Ti,-0.9400000000000001,0.1609
Cd-Co-Fe-Os-V,-0.29999999999999993,0.1609
Cd-Co-Fe-Os-W,0.8500000000000001,0.1609
Cd-Co-Fe-Os-Zn,-0.07,0.1609
Cd-Co-Fe-Os-Zr,-0.38999999999999996,0.1609
Cd-Co-Fe-Pd-Pt,0.15000000000000002,0.1609
Cd-Co-Fe-Pd-Re,0.7800000000000001,0.1609
Cd-Co-Fe-Pd-Rh,0.10999999999999999,0.1609
Cd-Co-Fe-Pd-Ta,0.42000000000000004,0.1609
Cd-Co-Fe-Pd-Ti,-0.5,0.1609
Cd-Co-Fe-Pd-V,0.3700000000000001,0.1609
Cd-Co-Fe-Pd-W,1.37,0.1609
Cd-Co-Fe-Pd-Zn,-0.03999999999999998,0.1609
Cd-Co-Fe-Pd-Zr,-0.21000000000000002,0.1609
Cd-Co-Fe-Pt-Re,0.47999999999999987,0.1609
Cd-Co-Fe-Pt-Rh,-0.12,0.1609
Cd-Co-Fe-Pt-Ta,-0.020000000000000018,0.1609
Cd-Co-Fe-Pt-Ti,-0.96,0.1609
Cd-Co-Fe-Pt-V,-0.05999999999999989,0.1609
Cd-Co-Fe-Pt-W,0.9900000000000001,0.1609
Cd-Co-Fe-Pt-Zn,-0.19999999999999996,0.1609
Cd-Co-Fe-Pt-Zr,-0.6599999999999999,0.1609
Cd-Co-Fe-Re-Rh,0.3499999999999999,0.1609
Cd-Co-Fe-Re-Ta,0.7699999999999998,0.1609
Cd-Co-Fe-Re-Ti,-0.04000000000000015,0.1609
Cd-Co-Fe-Re-V,0.5499999999999998,0.1609
Cd-Co-Fe-Re-W,1.6499999999999997,0.1609
Cd-Co-Fe-Re-Zn,0.8299999999999998,0.1609
Cd-Co-Fe-Re-Zr,0.53,0.1609
Cd-Co-Fe-Rh-Ta,-0.07000000000000017,0.1609
Cd-Co-Fe-Rh-Ti,-0.92,0.1609
Cd-Co-Fe-Rh-V,-0.11000000000000004,0.1609
Cd-Co-Fe-Rh-W,0.88,0.1609
Cd-Co-Fe-Rh-Zn,-0.2,0.1609
Cd-Co-Fe-Rh-Zr,-0.57,0.1609
Cd-Co-Fe-Ta-Ti,0.38,0.1609
Cd-Co-Fe-Ta-V,0.9100000000000001,0.1609
Cd-Co-Fe-Ta-W,1.5299999999999998,0.1609
Cd-Co-Fe-Ta-Zn,0.79,0.1609
Cd-Co-Fe-Ta-Zr,0.75,0.1609
Cd-Co-Fe-Ti-V,0.22000000000000008,0.1609
Cd-Co-Fe-Ti-W,0.8900000000000001,0.1609
Cd-Co-Fe-Ti-Zn,-0.06999999999999991,0.1609
Cd-Co-Fe-Ti-Zr,0.03999999999999998,0.1609
Cd-Co-Fe-V-W,1.3899999999999997,0.1609
Cd-Co-Fe-V-Zn,0.6100000000000002,0.1609
Cd-Co-Fe-V-Zr,0.68,0.1609
Cd-Co-Fe-W-Zn,1.5599999999999998,0.1609
Cd-Co-Fe-W-Zr,1.3800000000000001,0.1609
Cd-Co-Fe-Zn-Zr,0.22999999999999998,0.1609
Cd-Co-Hf-Ir-Mg,-1.5899999999999999,0.1609
Cd-Co-Hf-Ir-Mn,-1.26,0.1609
Cd-Co-Hf-Ir-Mo,-1.21,0.1609
Cd-Co-Hf-Ir-Nb,-1.6800000000000002,0.1609
Cd-Co-Hf-Ir-Ni,-1.7,0.1609
Cd-Co-Hf-Ir-Os,-2.4299999999999997,0.1609
Cd-Co-Hf-Ir-Pd,-2.17,0.1609
Cd-Co-Hf-Ir-Pt,-2.52,0.1609
Cd-Co-Hf-Ir-Re,-1.69,0.1609
Cd-Co-Hf-Ir-Rh,-2.54,0.1609
Cd-Co-Hf-Ir-Ta,-1.71,0.1609
Cd-Co-Hf-Ir-Ti,-2.45,0.1609
Cd-Co-Hf-Ir-V,-1.58,0.1609
Cd-Co-Hf-Ir-W,-0.9199999999999999,0.1609
Cd-Co-Hf-Ir-Zn,-1.7999999999999998,0.1609
Cd-Co-Hf-Ir-Zr,-2.2800000000000002,0.1609
Cd-Co-Hf-Mg-Mn,0.5399999999999999,0.1609
Cd-Co-Hf-Mg-Mo,0.69,0.1609
Cd-Co-Hf-Mg-Nb,0.44000000000000006,0.1609
Cd-Co-Hf-Mg-Ni,-0.27,0.1609
Cd-Co-Hf-Mg-Os,-0.89,0.1609
Cd-Co-Hf-Mg-Pd,-1.35,0.1609
Cd-Co-Hf-Mg-Pt,-1.81,0.1609
Cd-Co-Hf-Mg-Re,0.11999999999999993,0.1609
Cd-Co-Hf-Mg-Rh,-1.41,0.1609
Cd-Co-Hf-Mg-Ta,0.56,0.1609
Cd-Co-Hf-Mg-Ti,-0.18000000000000002,0.1609
Cd-Co-Hf-Mg-V,0.6100000000000001,0.1609
Cd-Co-Hf-Mg-W,1.09,0.1609
Cd-Co-Hf-Mg-Zn,-0.25,0.1609
Cd-Co-Hf-Mg-Zr,-0.15,0.1609
Cd-Co-Hf-Mn-Mo,0.7100000000000002,0.1609
Cd-Co-Hf-Mn-Nb,0.44999999999999996,0.1609
Cd-Co-Hf-Mn-Ni,-0.010000000000000056,0.1609
Cd-Co-Hf-Mn-Os,-0.79,0.1609
Cd-Co-Hf-Mn-Pd,-0.71,0.1609
Cd-Co-Hf-Mn-Pt,-1.19,0.1609
Cd-Co-Hf-Mn-Re,0.13000000000000012,0.1609
Cd-Co-Hf-Mn-Rh,-0.9400000000000001,0.1609
Cd-Co-Hf-Mn-Ta,0.44000000000000006,0.1609
Cd-Co-Hf-Mn-Ti,-0.24000000000000002,0.1609
Cd-Co-Hf-Mn-V,0.3,0.1609
Cd-Co-Hf-Mn-W,0.99,0.1609
Cd-Co-Hf-Mn-Zn,0.039999999999999925,0.1609
Cd-Co-Hf-Mn-Zr,0.11999999999999997,0.1609
Cd-Co-Hf-Mo-Nb,0.49000000000000005,0.1609
Cd-Co-Hf-Mo-Ni,0.18,0.1609
Cd-Co-Hf-Mo-Os,-0.5499999999999999,0.1609
Cd-Co-Hf-Mo-Pd,-0.41,0.1609
Cd-Co-Hf-Mo-Pt,-0.99,0.1609
Cd-Co-Hf-Mo-Re,0.33,0.1609
Cd-Co-Hf-Mo-Rh,-0.8499999999999999,0.1609
Cd-Co-Hf-Mo-Ta,0.4800000000000002,0.1609
Cd-Co-Hf-Mo-Ti,-0.07,0.1609
Cd-Co-Hf-Mo-V,0.5400000000000001,0.1609
Cd-Co-Hf-Mo-W,1.06,0.1609
Cd-Co-Hf-Mo-Zn,0.26,0.1609
Cd-Co-Hf-Mo-Zr,0.19000000000000003,0.1609
Cd-Co-Hf-Nb-Ni,-0.19000000000000006,0.1609
Cd-Co-Hf-Nb-Os,-1.0,0.1609
Cd-Co-Hf-Nb-Pd,-0.8999999999999999,0.1609
Cd-Co-Hf-Nb-Pt,-1.53,0.1609
Cd-Co-Hf-Nb-Re,-0.10999999999999999,0.1609
Cd-Co-Hf-Nb-Rh,-1.33,0.1609
Cd-Co-Hf-Nb-Ta,0.3799999999999999,0.1609
Cd-Co-Hf-Nb-Ti,-0.17,0.1609
Cd-Co-Hf-Nb-V,0.48,0.1609
Cd-Co-Hf-Nb-W,0.7899999999999999,0.1609
Cd-Co-Hf-Nb-Zn,-0.06999999999999997,0.1609
Cd-Co-Hf-Nb-Zr,-0.030000000000000013,0.1609
Cd-Co-Hf-Ni-Os,-1.27,0.1609
Cd-Co-Hf-Ni-Pd,-1.0699999999999998,0.1609
Cd-Co-Hf-Ni-Pt,-1.4900000000000002,0.1609
Cd-Co-Hf-Ni-Re,-0.37,0.1609
Cd-Co-Hf-Ni-Rh,-1.36,0.1609
Cd-Co-Hf-Ni-Ta,-0.18999999999999997,0.1609
Cd-Co-Hf-Ni-Ti,-0.93,0.1609
Cd-Co-Hf-Ni-V,-0.16999999999999996,0.1609
Cd-Co-Hf-Ni-W,0.4800000000000001,0.1609
Cd-Co-Hf-Ni-Zn,-0.6799999999999999,0.1609
Cd-Co-Hf-Ni-Zr,-0.73,0.1609
Cd-Co-Hf-Os-Pd,-1.7200000000000002,0.1609
Cd-Co-Hf-Os-Pt,-2.14,0.1609
Cd-Co-Hf-Os-Re,-1.11,0.1609
Cd-Co-Hf-Os-Rh,-1.96,0.1609
Cd-Co-Hf-Os-Ta,-1.04,0.1609
Cd-Co-Hf-Os-Ti,-1.79,0.1609
Cd-Co-Hf-Os-V,-1.08,0.1609
Cd-Co-Hf-Os-W,-0.25999999999999995,0.1609
Cd-Co-Hf-Os-Zn,-1.2,0.1609
Cd-Co-Hf-Os-Zr,-1.46,0.1609
Cd-Co-Hf-Pd-Pt,-2.0599999999999996,0.1609
Cd-Co-Hf-Pd-Re,-0.83,0.1609
Cd-Co-Hf-Pd-Rh,-1.8900000000000001,0.1609
Cd-Co-Hf-Pd-Ta,-0.89,0.1609
Cd-Co-Hf-Pd-Ti,-1.6900000000000002,0.1609
Cd-Co-Hf-Pd-V,-0.7500000000000001,0.1609
Cd-Co-Hf-Pd-W,-0.07999999999999996,0.1609
Cd-Co-Hf-Pd-Zn,-1.51,0.1609
Cd-Co-Hf-Pd-Zr,-1.62,0.1609
Cd-Co-Hf-Pt-Re,-1.3200000000000003,0.1609
Cd-Co-Hf-Pt-Rh,-2.31,0.1609
Cd-Co-Hf-Pt-Ta,-1.52,0.1609
