,mix_enthalpy,config_entropy
Cu-Mg-Re,0.262541,9.47e-05
Cu-Mg-Rh,-0.044251,9.47e-05
Cu-Mg-Ru,0.1671494,9.47e-05
Cu-Mg-Sb,-0.0608646,9.47e-05
Cu-Mg-Sc,-0.006509,9.47e-05
Cu-Mg-Si,-0.0772052,9.47e-05
Cu-Mg-Sn,0.037936,9.47e-05
Cu-Mg-Ta,0.232049,9.47e-05
Cu-Mg-Te,-0.3748173,9.47e-05
Cu-Mg-Ti,0.0875692,9.47e-05
Cu-Mg-V,0.2329,9.47e-05
Cu-Mg-W,0.3461309,9.47e-05
Cu-Mg-Y,0.0231513,9.47e-05
Cu-Mg-Zn,-0.025786,9.47e-05
Cu-Mg-Zr,0.0639309,9.47e-05
Cu-Mn-Mo,0.2470561,9.47e-05
Cu-Mn-Nb,0.1834026,9.47e-05
Cu-Mn-Ni,0.1154698,9.47e-05
Cu-Mn-Os,0.2985784,9.47e-05
Cu-Mn-Pb,0.433314,9.47e-05
Cu-Mn-Pd,0.038817,9.47e-05
Cu-Mn-Pt,-0.0091203,9.47e-05
Cu-Mn-Re,0.2560475,9.47e-05
Cu-Mn-Rh,0.1539124,9.47e-05
Cu-Mn-Ru,0.2505231,9.47e-05
Cu-Mn-Sb,0.1822019,9.47e-05
Cu-Mn-Sc,0.1439253,9.47e-05
Cu-Mn-Si,-0.1482576,9.47e-05
Cu-Mn-Sn,0.2440506,9.47e-05
Cu-Mn-Ta,0.1698689,9.47e-05
Cu-Mn-Te,0.0766869,9.47e-05
Cu-Mn-Ti,0.0513225,9.47e-05
Cu-Mn-V,0.0855548,9.47e-05
Cu-Mn-W,0.2911807,9.47e-05
Cu-Mn-Y,0.2593835,9.47e-05
Cu-Mn-Zn,0.0817089,9.47e-05
Cu-Mn-Zr,0.1727319,9.47e-05
Cu-Mo-Nb,0.1642024,9.47e-05
Cu-Mo-Ni,0.1980676,9.47e-05
Cu-Mo-Os,0.3776425,9.47e-05
Cu-Mo-Pb,0.4760065,9.47e-05
Cu-Mo-Pd,0.1331683,9.47e-05
Cu-Mo-Pt,0.043841,9.47e-05
Cu-Mo-Re,0.3121688,9.47e-05
Cu-Mo-Rh,0.1606303,9.47e-05
Cu-Mo-Ru,0.3099834,9.47e-05
Cu-Mo-Sb,0.2167357,9.47e-05
Cu-Mo-Sc,0.1575944,9.47e-05
Cu-Mo-Si,-0.0689207,9.47e-05
Cu-Mo-Sn,0.3468893,9.47e-05
Cu-Mo-Ta,0.1522498,9.47e-05
Cu-Mo-Te,0.1968206,9.47e-05
Cu-Mo-Ti,0.091158,9.47e-05
Cu-Mo-V,0.1517149,9.47e-05
Cu-Mo-W,0.2857562,9.47e-05
Cu-Mo-Y,0.3040653,9.47e-05
Cu-Mo-Zn,0.1529353,9.47e-05
Cu-Mo-Zr,0.1678069,9.47e-05
Cu-Nb-Ni,0.0902461,9.47e-05
Cu-Nb-Os,0.2291928,9.47e-05
Cu-Nb-Pb,0.3613919,9.47e-05
Cu-Nb-Pd,-0.0308971,9.47e-05
Cu-Nb-Pt,-0.1420133,9.47e-05
Cu-Nb-Re,0.1707074,9.47e-05
Cu-Nb-Rh,-0.0008053,9.47e-05
Cu-Nb-Ru,0.1543183,9.47e-05
Cu-Nb-Sb,0.087863,9.47e-05
Cu-Nb-Sc,0.1153175,9.47e-05
Cu-Nb-Si,-0.1904131,9.47e-05
Cu-Nb-Sn,0.1316473,9.47e-05
Cu-Nb-Ta,0.1614265,9.47e-05
Cu-Nb-Te,0.0679909,9.47e-05
Cu-Nb-Ti,0.102196,9.47e-05
Cu-Nb-V,0.1821746,9.47e-05
Cu-Nb-W,0.2198541,9.47e-05
Cu-Nb-Y,0.228149,9.47e-05
Cu-Nb-Zn,0.0644901,9.47e-05
Cu-Nb-Zr,0.1264649,9.47e-05
Cu-Ni-Os,0.2818459,9.47e-05
Cu-Ni-Pb,0.2605648,9.47e-05
Cu-Ni-Pd,0.0634161,9.47e-05
Cu-Ni-Pt,0.0430765,9.47e-05
Cu-Ni-Re,0.2249123,9.47e-05
Cu-Ni-Rh,0.156564,9.47e-05
Cu-Ni-Ru,0.225275,9.47e-05
Cu-Ni-Sb,0.0603538,9.47e-05
Cu-Ni-Sc,-0.0787735,9.47e-05
Cu-Ni-Si,-0.2231333,9.47e-05
Cu-Ni-Sn,0.147257,9.47e-05
Cu-Ni-Ta,0.0792933,9.47e-05
Cu-Ni-Te,-0.004484,9.47e-05
Cu-Ni-Ti,-0.0650947,9.47e-05
Cu-Ni-V,0.0649571,9.47e-05
Cu-Ni-W,0.254069,9.47e-05
Cu-Ni-Y,0.0318746,9.47e-05
Cu-Ni-Zn,-0.0407337,9.47e-05
Cu-Ni-Zr,-0.0133126,9.47e-05
Cu-Os-Pb,0.5825958,9.47e-05
Cu-Os-Pd,0.2756277,9.47e-05
Cu-Os-Pt,0.2571373,9.47e-05
Cu-Os-Re,0.3801109,9.47e-05
Cu-Os-Rh,0.3124282,9.47e-05
Cu-Os-Ru,0.3739191,9.47e-05
Cu-Os-Sb,0.3939303,9.47e-05
Cu-Os-Sc,0.1274153,9.47e-05
Cu-Os-Si,0.0272766,9.47e-05
Cu-Os-Sn,0.407481,9.47e-05
Cu-Os-Ta,0.2040502,9.47e-05
Cu-Os-Te,0.3569218,9.47e-05
Cu-Os-Ti,0.0526775,9.47e-05
Cu-Os-V,0.1605889,9.47e-05
Cu-Os-W,0.4275163,9.47e-05
Cu-Os-Y,0.3051072,9.47e-05
Cu-Os-Zn,0.2295749,9.47e-05
Cu-Os-Zr,0.1610077,9.47e-05
Cu-Pb-Pd,0.0797748,9.47e-05
Cu-Pb-Pt,0.1274637,9.47e-05
Cu-Pb-Re,0.5255448,9.47e-05
Cu-Pb-Rh,0.2917119,9.47e-05
Cu-Pb-Ru,0.4328363,9.47e-05
Cu-Pb-Sb,0.1490635,9.47e-05
Cu-Pb-Sc,0.0195083,9.47e-05
Cu-Pb-Si,0.117212,9.47e-05
Cu-Pb-Sn,0.2164633,9.47e-05
Cu-Pb-Ta,0.4429964,9.47e-05
Cu-Pb-Te,0.0230111,9.47e-05
Cu-Pb-Ti,0.2092536,9.47e-05
Cu-Pb-V,0.4429485,9.47e-05
Cu-Pb-W,0.5921312,9.47e-05
Cu-Pb-Y,0.0120872,9.47e-05
Cu-Pb-Zn,0.1838384,9.47e-05
Cu-Pb-Zr,0.1320248,9.47e-05
Cu-Pd-Pt,-0.0136027,9.47e-05
Cu-Pd-Re,0.2153802,9.47e-05
Cu-Pd-Rh,0.1066608,9.47e-05
Cu-Pd-Ru,0.1950386,9.47e-05
Cu-Pd-Sb,-0.128048,9.47e-05
Cu-Pd-Sc,-0.3217979,9.47e-05
Cu-Pd-Si,-0.2579937,9.47e-05
Cu-Pd-Sn,-0.0996462,9.47e-05
Cu-Pd-Ta,-0.0356034,9.47e-05
Cu-Pd-Te,-0.1379223,9.47e-05
Cu-Pd-Ti,-0.2085572,9.47e-05
Cu-Pd-V,0.0022453,9.47e-05
Cu-Pd-W,0.2030972,9.47e-05
Cu-Pd-Y,-0.2517683,9.47e-05
Cu-Pd-Zn,-0.2119073,9.47e-05
Cu-Pd-Zr,-0.2162808,9.47e-05
Cu-Pt-Re,0.163907,9.47e-05
Cu-Pt-Rh,0.0967496,9.47e-05
Cu-Pt-Ru,0.1881474,9.47e-05
Cu-Pt-Sb,-0.0716754,9.47e-05
Cu-Pt-Sc,-0.43938,9.47e-05
Cu-Pt-Si,-0.3072513,9.47e-05
Cu-Pt-Sn,-0.02846,9.47e-05
Cu-Pt-Ta,-0.1513361,9.47e-05
Cu-Pt-Te,-0.1120106,9.47e-05
Cu-Pt-Ti,-0.3319963,9.47e-05
Cu-Pt-V,-0.1112918,9.47e-05
Cu-Pt-W,0.1128085,9.47e-05
Cu-Pt-Y,-0.3570367,9.47e-05
Cu-Pt-Zn,-0.1996408,9.47e-05
Cu-Pt-Zr,-0.3307058,9.47e-05
Cu-Re-Rh,0.2087079,9.47e-05
Cu-Re-Ru,0.3149395,9.47e-05
Cu-Re-Sb,0.304584,9.47e-05
Cu-Re-Sc,0.1282387,9.47e-05
Cu-Re-Si,0.0126072,9.47e-05
Cu-Re-Sn,0.364856,9.47e-05
Cu-Re-Ta,0.1467652,9.47e-05
Cu-Re-Te,0.3213673,9.47e-05
Cu-Re-Ti,0.025957,9.47e-05
Cu-Re-V,0.1121118,9.47e-05
Cu-Re-W,0.3539674,9.47e-05
Cu-Re-Y,0.3164995,9.47e-05
Cu-Re-Zn,0.2050941,9.47e-05
Cu-Re-Zr,0.1447049,9.47e-05
Cu-Rh-Ru,0.2474451,9.47e-05
Cu-Rh-Sb,-0.017076,9.47e-05
Cu-Rh-Sc,-0.2364534,9.47e-05
Cu-Rh-Si,-0.3055182,9.47e-05
Cu-Rh-Sn,0.0342959,9.47e-05
Cu-Rh-Ta,-0.0226056,9.47e-05
Cu-Rh-Te,-0.0101107,9.47e-05
Cu-Rh-Ti,-0.1682519,9.47e-05
Cu-Rh-V,0.0164961,9.47e-05
Cu-Rh-W,0.2114725,9.47e-05
Cu-Rh-Y,-0.1259679,9.47e-05
Cu-Rh-Zn,-0.0520028,9.47e-05
Cu-Rh-Zr,-0.1462646,9.47e-05
Cu-Ru-Sb,0.2140212,9.47e-05
Cu-Ru-Sc,0.0265093,9.47e-05
Cu-Ru-Si,-0.1187873,9.47e-05
Cu-Ru-Sn,0.3022048,9.47e-05
Cu-Ru-Ta,0.1296626,9.47e-05
Cu-Ru-Te,0.1509088,9.47e-05
Cu-Ru-Ti,-0.0156783,9.47e-05
Cu-Ru-V,0.1107366,9.47e-05
Cu-Ru-W,0.3536587,9.47e-05
Cu-Ru-Y,0.1839069,9.47e-05
Cu-Ru-Zn,0.1102969,9.47e-05
Cu-Ru-Zr,0.0662519,9.47e-05
Cu-Sb-Sc,-0.2808322,9.47e-05
Cu-Sb-Si,0.01706,9.47e-05
Cu-Sb-Sn,0.0812419,9.47e-05
Cu-Sb-Ta,0.1717216,9.47e-05
Cu-Sb-Te,-0.0066309,9.47e-05
Cu-Sb-Ti,-0.0965842,9.47e-05
Cu-Sb-V,0.1623258,9.47e-05
Cu-Sb-W,0.3367928,9.47e-05
Cu-Sb-Y,-0.2933879,9.47e-05
Cu-Sb-Zn,0.018027,9.47e-05
Cu-Sb-Zr,-0.1747618,9.47e-05
Cu-Sc-Si,-0.3549638,9.47e-05
Cu-Sc-Sn,-0.1497323,9.47e-05
Cu-Sc-Ta,0.1504789,9.47e-05
Cu-Sc-Te,-0.3960399,9.47e-05
Cu-Sc-Ti,0.0607817,9.47e-05
Cu-Sc-V,0.1675373,9.47e-05
Cu-Sc-W,0.2432966,9.47e-05
Cu-Sc-Y,0.0524524,9.47e-05
Cu-Sc-Zn,-0.1093095,9.47e-05
Cu-Sc-Zr,0.0332229,9.47e-05
Cu-Si-Sn,0.0734821,9.47e-05
Cu-Si-Ta,-0.1455306,9.47e-05
Cu-Si-Te,-0.1192119,9.47e-05
Cu-Si-Ti,-0.3346003,9.47e-05
Cu-Si-V,-0.2059873,9.47e-05
Cu-Si-W,0.0591426,9.47e-05
Cu-Si-Y,-0.3038783,9.47e-05
Cu-Si-Zn,-0.0312129,9.47e-05
Cu-Si-Zr,-0.3180162,9.47e-05
Cu-Sn-Ta,0.2039507,9.47e-05
Cu-Sn-Te,-0.0058618,9.47e-05
Cu-Sn-Ti,-0.003785,9.47e-05
Cu-Sn-V,0.2135535,9.47e-05
Cu-Sn-W,0.4914132,9.47e-05
Cu-Sn-Y,-0.1403129,9.47e-05
Cu-Sn-Zn,0.0911494,9.47e-05
Cu-Sn-Zr,-0.0697555,9.47e-05
Cu-Ta-Te,0.1366449,9.47e-05
Cu-Ta-Ti,0.1202424,9.47e-05
Cu-Ta-V,0.1821361,9.47e-05
Cu-Ta-W,0.2108937,9.47e-05
Cu-Ta-Y,0.2722853,9.47e-05
Cu-Ta-Zn,0.0959772,9.47e-05
Cu-Ta-Zr,0.1517256,9.47e-05
Cu-Te-Ti,-0.1342753,9.47e-05
Cu-Te-V,0.0534049,9.47e-05
Cu-Te-W,0.3481586,9.47e-05
Cu-Te-Y,-0.4419899,9.47e-05
Cu-Te-Zn,-0.1322254,9.47e-05
Cu-Te-Zr,-0.2060837,9.47e-05
Cu-Ti-V,0.1106092,9.47e-05
Cu-Ti-W,0.1600943,9.47e-05
Cu-Ti-Y,0.1534839,9.47e-05
Cu-Ti-Zn,-0.0495033,9.47e-05
Cu-Ti-Zr,0.0725739,9.47e-05
Cu-V-W,0.2072192,9.47e-05
Cu-V-Y,0.2887176,9.47e-05
Cu-V-Zn,0.0778484,9.47e-05
Cu-V-Zr,0.1786915,9.47e-05
Cu-W-Y,0.4112675,9.47e-05
Cu-W-Zn,0.2547577,9.47e-05
Cu-W-Zr,0.2459455,9.47e-05
Cu-Y-Zn,-0.0512321,9.47e-05
Cu-Y-Zr,0.1130578,9.47e-05
Cu-Zn-Zr,-0.0532878,9.47e-05
Fe-Ga-Ge,-0.0313228,9.47e-05
Fe-Ga-Hf,-0.1159809,9.47e-05
Fe-Ga-Hg,0.2003891,9.47e-05
Fe-Ga-In,0.1304695,9.47e-05
Fe-Ga-Ir,-0.0290688,9.47e-05
Fe-Ga-Mg,0.0472626,9.47e-05
Fe-Ga-Mn,0.0019248,9.47e-05
Fe-Ga-Mo,0.025888,9.47e-05
Fe-Ga-Nb,-0.0835891,9.47e-05
Fe-Ga-Ni,-0.115954,9.47e-05
Fe-Ga-Os,0.1423152,9.47e-05
Fe-Ga-Pb,0.1759258,9.47e-05
Fe-Ga-Pd,-0.2253555,9.47e-05
Fe-Ga-Pt,-0.2579481,9.47e-05
Fe-Ga-Re,0.1021364,9.47e-05
Fe-Ga-Rh,-0.1673039,9.47e-05
Fe-Ga-Ru,0.0170262,9.47e-05
Fe-Ga-Sb,0.011568,9.47e-05
Fe-Ga-Sc,-0.1422704,9.47e-05
Fe-Ga-Si,-0.2105225,9.47e-05
Fe-Ga-Sn,0.1258645,9.47e-05
Fe-Ga-Ta,-0.0594018,9.47e-05
Fe-Ga-Te,-0.1031996,9.47e-05
Fe-Ga-Ti,-0.2136008,9.47e-05
Fe-Ga-V,-0.1311659,9.47e-05
Fe-Ga-W,0.1140727,9.47e-05
Fe-Ga-Y,-0.0373869,9.47e-05
Fe-Ga-Zn,0.0153814,9.47e-05
Fe-Ga-Zr,-0.1425842,9.47e-05
Fe-Ge-Hf,-0.1954718,9.47e-05
Fe-Ge-Hg,0.2284988,9.47e-05
Fe-Ge-In,0.1377982,9.47e-05
Fe-Ge-Ir,0.0168946,9.47e-05
Fe-Ge-Mg,0.0209418,9.47e-05
Fe-Ge-Mn,-0.0244293,9.47e-05
Fe-Ge-Mo,0.0299077,9.47e-05
Fe-Ge-Nb,-0.1309975,9.47e-05
Fe-Ge-Ni,-0.0938127,9.47e-05
Fe-Ge-Os,0.1769319,9.47e-05
Fe-Ge-Pb,0.1756365,9.47e-05
Fe-Ge-Pd,-0.1921748,9.47e-05
Fe-Ge-Pt,-0.159581,9.47e-05
Fe-Ge-Re,0.1224493,9.47e-05
Fe-Ge-Rh,-0.1616393,9.47e-05
Fe-Ge-Ru,0.0424197,9.47e-05
Fe-Ge-Sb,0.0062371,9.47e-05
Fe-Ge-Sc,-0.2548406,9.47e-05
Fe-Ge-Si,-0.2148415,9.47e-05
Fe-Ge-Sn,0.1283145,9.47e-05
Fe-Ge-Ta,-0.0978385,9.47e-05
Fe-Ge-Te,-0.0608269,9.47e-05
Fe-Ge-Ti,-0.2923526,9.47e-05
Fe-Ge-V,-0.1770288,9.47e-05
Fe-Ge-W,0.1453521,9.47e-05
Fe-Ge-Y,-0.1633571,9.47e-05
Fe-Ge-Zn,0.0164197,9.47e-05
Fe-Ge-Zr,-0.2288074,9.47e-05
Fe-Hf-Hg,0.2498134,9.47e-05
Fe-Hf-In,0.1458459,9.47e-05
Fe-Hf-Ir,-0.1916156,9.47e-05
Fe-Hf-Mg,0.1977324,9.47e-05
Fe-Hf-Mn,0.115599,9.47e-05
Fe-Hf-Mo,0.0931531,9.47e-05
Fe-Hf-Nb,0.0812543,9.47e-05
Fe-Hf-Ni,-0.0401254,9.47e-05
Fe-Hf-Os,0.0693447,9.47e-05
Fe-Hf-Pb,0.2461505,9.47e-05
Fe-Hf-Pd,-0.1832836,9.47e-05
Fe-Hf-Pt,-0.34898,9.47e-05
Fe-Hf-Re,0.0441128,9.47e-05
Fe-Hf-Rh,-0.1991147,9.47e-05
Fe-Hf-Ru,0.0040359,9.47e-05
Fe-Hf-Sb,-0.0863133,9.47e-05
Fe-Hf-Sc,0.1277105,9.47e-05
Fe-Hf-Si,-0.4364577,9.47e-05
Fe-Hf-Sn,0.067744,9.47e-05
Fe-Hf-Ta,0.0841326,9.47e-05
Fe-Hf-Te,-0.0941339,9.47e-05
Fe-Hf-Ti,0.0256106,9.47e-05
Fe-Hf-V,0.0592087,9.47e-05
Fe-Hf-W,0.1398603,9.47e-05
Fe-Hf-Y,0.2585881,9.47e-05
Fe-Hf-Zn,0.0265834,9.47e-05
Fe-Hf-Zr,0.116585,9.47e-05
Fe-Hg-In,0.3409205,9.47e-05
Fe-Hg-Ir,0.4558036,9.47e-05
Fe-Hg-Mg,0.2419747,9.47e-05
Fe-Hg-Mn,0.3914441,9.47e-05
Fe-Hg-Mo,0.4831982,9.47e-05
Fe-Hg-Nb,0.3414154,9.47e-05
Fe-Hg-Ni,0.3503784,9.47e-05
Fe-Hg-Os,0.6225905,9.47e-05
Fe-Hg-Pb,0.3657776,9.47e-05
Fe-Hg-Pd,0.1809356,9.47e-05
Fe-Hg-Pt,0.2276034,9.47e-05
Fe-Hg-Re,0.600167,9.47e-05
Fe-Hg-Rh,0.3448156,9.47e-05
Fe-Hg-Ru,0.4953017,9.47e-05
Fe-Hg-Sb,0.2315367,9.47e-05
Fe-Hg-Sc,0.1416097,9.47e-05
Fe-Hg-Si,0.03304,9.47e-05
Fe-Hg-Sn,0.3435602,9.47e-05
Fe-Hg-Ta,0.3787093,9.47e-05
Fe-Hg-Te,0.2191467,9.47e-05
Fe-Hg-Ti,0.1773817,9.47e-05
Fe-Hg-V,0.3215732,9.47e-05
Fe-Hg-W,0.5863949,9.47e-05
Fe-Hg-Y,0.2201615,9.47e-05
Fe-Hg-Zn,0.2737294,9.47e-05
Fe-Hg-Zr,0.2139042,9.47e-05
Fe-In-Ir,0.2556672,9.47e-05
Fe-In-Mg,0.2251796,9.47e-05
Fe-In-Mn,0.2883746,9.47e-05
Fe-In-Mo,0.3449291,9.47e-05
Fe-In-Nb,0.2018719,9.47e-05
Fe-In-Ni,0.186588,9.47e-05
Fe-In-Os,0.4710268,9.47e-05
Fe-In-Pb,0.3126241,9.47e-05
Fe-In-Pd,-0.008219,9.47e-05
Fe-In-Pt,-0.0127729,9.47e-05
Fe-In-Re,0.4031367,9.47e-05
Fe-In-Rh,0.1109771,9.47e-05
Fe-In-Ru,0.3514052,9.47e-05
Fe-In-Sb,0.1550116,9.47e-05
Fe-In-Sc,0.0689974,9.47e-05
Fe-In-Si,-0.0506554,9.47e-05
Fe-In-Sn,0.2737843,9.47e-05
Fe-In-Ta,0.2438754,9.47e-05
Fe-In-Te,0.0562757,9.47e-05
Fe-In-Ti,0.0758826,9.47e-05
Fe-In-V,0.2030401,9.47e-05
Fe-In-W,0.4490318,9.47e-05
Fe-In-Y,0.1451541,9.47e-05
Fe-In-Zn,0.20551,9.47e-05
Fe-In-Zr,0.1020208,9.47e-05
Fe-Ir-Mg,0.0986414,9.47e-05
Fe-Ir-Mn,0.0759617,9.47e-05
Fe-Ir-Mo,0.0561194,9.47e-05
Fe-Ir-Nb,-0.082997,9.47e-05
Fe-Ir-Ni,0.0990954,9.47e-05
Fe-Ir-Os,0.236653,9.47e-05
Fe-Ir-Pb,0.3642543,9.47e-05
Fe-Ir-Pd,0.1406089,9.47e-05
Fe-Ir-Pt,0.1009531,9.47e-05
Fe-Ir-Re,0.0909375,9.47e-05
Fe-Ir-Rh,0.1423654,9.47e-05
Fe-Ir-Ru,0.18207,9.47e-05
Fe-Ir-Sb,0.1174092,9.47e-05
Fe-Ir-Sc,-0.1730802,9.47e-05
Fe-Ir-Si,-0.35435,9.47e-05
Fe-Ir-Sn,0.2669207,9.47e-05
Fe-Ir-Ta,-0.1294299,9.47e-05
Fe-Ir-Te,0.113645,9.47e-05
Fe-Ir-Ti,-0.2596209,9.47e-05
Fe-Ir-V,-0.1445232,9.47e-05
Fe-Ir-W,0.076245,9.47e-05
Fe-Ir-Y,0.0098561,9.47e-05
Fe-Ir-Zn,0.0398343,9.47e-05
Fe-Ir-Zr,-0.1376571,9.47e-05
Fe-Mg-Mn,0.2525791,9.47e-05
Fe-Mg-Mo,0.2836977,9.47e-05
Fe-Mg-Nb,0.237488,9.47e-05
Fe-Mg-Ni,0.1137806,9.47e-05
Fe-Mg-Os,0.2976985,9.47e-05
Fe-Mg-Pb,0.2658753,9.47e-05
Fe-Mg-Pd,-0.1143606,9.47e-05
Fe-Mg-Pt,-0.1955856,9.47e-05
Fe-Mg-Re,0.2750371,9.47e-05
Fe-Mg-Rh,0.0242445,9.47e-05
Fe-Mg-Ru,0.222662,9.47e-05
Fe-Mg-Sb,0.0404107,9.47e-05
Fe-Mg-Sc,0.1568358,9.47e-05
Fe-Mg-Si,-0.1418591,9.47e-05
Fe-Mg-Sn,0.1974888,9.47e-05
Fe-Mg-Ta,0.2568798,9.47e-05
Fe-Mg-Te,-0.2501265,9.47e-05
Fe-Mg-Ti,0.1278432,9.47e-05
Fe-Mg-V,0.2100164,9.47e-05
Fe-Mg-W,0.3493581,9.47e-05
Fe-Mg-Y,0.2448002,9.47e-05
Fe-Mg-Zn,0.1089562,9.47e-05
Fe-Mg-Zr,0.1883075,9.47e-05
Fe-Mn-Mo,0.1325263,9.47e-05
Fe-Mn-Nb,0.081883,9.47e-05
Fe-Mn-Ni,0.0364939,9.47e-05
Fe-Mn-Os,0.1782413,9.47e-05
Fe-Mn-Pb,0.4109899,9.47e-05
Fe-Mn-Pd,0.0141477,9.47e-05
Fe-Mn-Pt,-0.0769574,9.47e-05
Fe-Mn-Re,0.1196029,9.47e-05
Fe-Mn-Rh,0.073467,9.47e-05
Fe-Mn-Ru,0.1570949,9.47e-05
Fe-Mn-Sb,0.1345365,9.47e-05
Fe-Mn-Sc,0.1583293,9.47e-05
Fe-Mn-Si,-0.3618523,9.47e-05
Fe-Mn-Sn,0.2546626,9.47e-05
Fe-Mn-Ta,0.0457589,9.47e-05
Fe-Mn-Te,0.052437,9.47e-05
Fe-Mn-Ti,-0.0573442,9.47e-05
Fe-Mn-V,-0.0862696,9.47e-05
Fe-Mn-W,0.1454672,9.47e-05
Fe-Mn-Y,0.3320917,9.47e-05
Fe-Mn-Zn,0.0675104,9.47e-05
Fe-Mn-Zr,0.1481677,9.47e-05
Fe-Mo-Nb,0.0486535,9.47e-05
Fe-Mo-Ni,0.1050624,9.47e-05
Fe-Mo-Os,0.2432761,9.47e-05
Fe-Mo-Pb,0.4396531,9.47e-05
Fe-Mo-Pd,0.0944697,9.47e-05
Fe-Mo-Pt,-0.0380254,9.47e-05
Fe-Mo-Re,0.1616949,9.47e-05
Fe-Mo-Rh,0.0661557,9.47e-05
Fe-Mo-Ru,0.2025259,9.47e-05
Fe-Mo-Sb,0.155041,9.47e-05
Fe-Mo-Sc,0.1579691,9.47e-05
Fe-Mo-Si,-0.2965448,9.47e-05
Fe-Mo-Sn,0.343472,9.47e-05
Fe-Mo-Ta,0.0141105,9.47e-05
Fe-Mo-Te,0.1585413,9.47e-05
Fe-Mo-Ti,-0.031538,9.47e-05
Fe-Mo-V,-0.0341388,9.47e-05
Fe-Mo-W,0.1260133,9.47e-05
Fe-Mo-Y,0.3627441,9.47e-05
Fe-Mo-Zn,0.1247074,9.47e-05
Fe-Mo-Zr,0.1292135,9.47e-05
Fe-Nb-Ni,0.0102511,9.47e-05
Fe-Nb-Os,0.1078365,9.47e-05
Fe-Nb-Pb,0.3380487,9.47e-05
Fe-Nb-Pd,-0.0565856,9.47e-05
Fe-Nb-Pt,-0.2108695,9.47e-05
Fe-Nb-Re,0.0332436,9.47e-05
Fe-Nb-Rh,-0.0822697,9.47e-05
Fe-Nb-Ru,0.059871,9.47e-05
Fe-Nb-Sb,0.0391785,9.47e-05
Fe-Nb-Sc,0.1287024,9.47e-05
Fe-Nb-Si,-0.4050269,9.47e-05
Fe-Nb-Sn,0.1412402,9.47e-05
Fe-Nb-Ta,0.0362974,9.47e-05
Fe-Nb-Te,0.0427218,9.47e-05
Fe-Nb-Ti,-0.0074899,9.47e-05
Fe-Nb-V,0.0093311,9.47e-05
Fe-Nb-W,0.0731214,9.47e-05
Fe-Nb-Y,0.299838,9.47e-05
Fe-Nb-Zn,0.0492724,9.47e-05
Fe-Nb-Zr,0.1008816,9.47e-05
Fe-Ni-Os,0.1830334,9.47e-05
Fe-Ni-Pb,0.2597653,9.47e-05
Fe-Ni-Pd,0.0602713,9.47e-05
Fe-Ni-Pt,-0.003236,9.47e-05
Fe-Ni-Re,0.1099923,9.47e-05
Fe-Ni-Rh,0.0976432,9.47e-05
Fe-Ni-Ru,0.1533714,9.47e-05
Fe-Ni-Sb,0.034213,9.47e-05
Fe-Ni-Sc,-0.0428449,9.47e-05
Fe-Ni-Si,-0.4152034,9.47e-05
Fe-Ni-Sn,0.1793936,9.47e-05
Fe-Ni-Ta,-0.0232921,9.47e-05
Fe-Ni-Te,-0.0072094,9.47e-05
Fe-Ni-Ti,-0.1522368,9.47e-05
Fe-Ni-V,-0.0853427,9.47e-05
Fe-Ni-W,0.12988,9.47e-05
Fe-Ni-Y,0.1261074,9.47e-05
Fe-Ni-Zn,-0.0334076,9.47e-05
Fe-Ni-Zr,-0.0163521,9.47e-05
Fe-Os-Pb,0.5404351,9.47e-05
Fe-Os-Pd,0.2311217,9.47e-05
Fe-Os-Pt,0.1694636,9.47e-05
Fe-Os-Re,0.2238297,9.47e-05
Fe-Os-Rh,0.2121462,9.47e-05
Fe-Os-Ru,0.2606543,9.47e-05
Fe-Os-Sb,0.3264283,9.47e-05
Fe-Os-Sc,0.1219828,9.47e-05
Fe-Os-Si,-0.2061548,9.47e-05
Fe-Os-Sn,0.3982563,9.47e-05
Fe-Os-Ta,0.0601036,9.47e-05
Fe-Os-Te,0.3128353,9.47e-05
Fe-Os-Ti,-0.0758258,9.47e-05
Fe-Os-V,-0.0310721,9.47e-05
Fe-Os-W,0.2619662,9.47e-05
Fe-Os-Y,0.3579788,9.47e-05
Fe-Os-Zn,0.1955398,9.47e-05
Fe-Os-Zr,0.1166069,9.47e-05
Fe-Pb-Pd,0.1332819,9.47e-05
Fe-Pb-Pt,0.137803,9.47e-05
Fe-Pb-Re,0.4672766,9.47e-05
Fe-Pb-Rh,0.289443,9.47e-05
Fe-Pb-Ru,0.4175845,9.47e-05
Fe-Pb-Sb,0.1795745,9.47e-05
Fe-Pb-Sc,0.1120887,9.47e-05
Fe-Pb-Si,-0.0182063,9.47e-05
Fe-Pb-Sn,0.3052517,9.47e-05
Fe-Pb-Ta,0.3970629,9.47e-05
Fe-Pb-Te,0.0769376,9.47e-05
Fe-Pb-Ti,0.1787633,9.47e-05
Fe-Pb-V,0.3493006,9.47e-05
Fe-Pb-W,0.5245941,9.47e-05
Fe-Pb-Y,0.1629718,9.47e-05
Fe-Pb-Zn,0.2478163,9.47e-05
Fe-Pb-Zr,0.185637,9.47e-05
Fe-Pd-Pt,-0.0056086,9.47e-05
Fe-Pd-Re,0.1547668,9.47e-05
Fe-Pd-Rh,0.1020467,9.47e-05
Fe-Pd-Ru,0.1774416,9.47e-05
