,mix_enthalpy,config_entropy
Cd-Pd-Ta-Zr,-0.205,0.0001195
Cd-Pd-Ti-V,-0.17,0.0001195
Cd-Pd-Ti-W,-0.0625,0.0001195
Cd-Pd-Ti-Zn,-0.355,0.0001195
Cd-Pd-Ti-Zr,-0.3625,0.0001195
Cd-Pd-V-W,0.11,0.0001195
Cd-Pd-V-Zn,-0.1375,0.0001195
Cd-Pd-V-Zr,-0.155,0.0001195
Cd-Pd-W-Zn,0.04,0.0001195
Cd-Pd-W-Zr,-0.04,0.0001195
Cd-Pd-Zn-Zr,-0.38,0.0001195
Cd-Pt-Re-Rh,-0.105,0.0001195
Cd-Pt-Re-Ta,-0.1475,0.0001195
Cd-Pt-Re-Ti,-0.335,0.0001195
Cd-Pt-Re-V,-0.1325,0.0001195
Cd-Pt-Re-W,0.095,0.0001195
Cd-Pt-Re-Zn,-0.1075,0.0001195
Cd-Pt-Re-Zr,-0.29,0.0001195
Cd-Pt-Rh-Ta,-0.3125,0.0001195
Cd-Pt-Rh-Ti,-0.51,0.0001195
Cd-Pt-Rh-V,-0.2525,0.0001195
Cd-Pt-Rh-W,-0.0525,0.0001195
Cd-Pt-Rh-Zn,-0.32,0.0001195
Cd-Pt-Rh-Zr,-0.52,0.0001195
Cd-Pt-Ta-Ti,-0.3325,0.0001195
Cd-Pt-Ta-V,-0.145,0.0001195
Cd-Pt-Ta-W,-0.0375,0.0001195
Cd-Pt-Ta-Zn,-0.22,0.0001195
Cd-Pt-Ta-Zr,-0.3375,0.0001195
Cd-Pt-Ti-V,-0.3025,0.0001195
Cd-Pt-Ti-W,-0.1825,0.0001195
Cd-Pt-Ti-Zn,-0.42,0.0001195
Cd-Pt-Ti-Zr,-0.5,0.0001195
Cd-Pt-V-W,-0.0025,0.0001195
Cd-Pt-V-Zn,-0.195,0.0001195
Cd-Pt-V-Zr,-0.285,0.0001195
Cd-Pt-W-Zn,-0.005,0.0001195
Cd-Pt-W-Zr,-0.1575,0.0001195
Cd-Pt-Zn-Zr,-0.4425,0.0001195
Cd-Re-Rh-Ta,-0.1425,0.0001195
Cd-Re-Rh-Ti,-0.3075,0.0001195
Cd-Re-Rh-V,-0.1275,0.0001195
Cd-Re-Rh-W,0.085,0.0001195
Cd-Re-Rh-Zn,-0.09,0.0001195
Cd-Re-Rh-Zr,-0.25,0.0001195
Cd-Re-Ta-Ti,-0.05,0.0001195
Cd-Re-Ta-V,0.06,0.0001195
Cd-Re-Ta-W,0.18,0.0001195
Cd-Re-Ta-Zn,0.09,0.0001195
Cd-Re-Ta-Zr,0.0125,0.0001195
Cd-Re-Ti-V,-0.065,0.0001195
Cd-Re-Ti-W,0.0675,0.0001195
Cd-Re-Ti-Zn,-0.0775,0.0001195
Cd-Re-Ti-Zr,-0.1175,0.0001195
Cd-Re-V-W,0.17,0.0001195
Cd-Re-V-Zn,0.07,0.0001195
Cd-Re-V-Zr,0.02,0.0001195
Cd-Re-W-Zn,0.2725,0.0001195
Cd-Re-W-Zr,0.16,0.0001195
Cd-Re-Zn-Zr,-0.0325,0.0001195
Cd-Rh-Ta-Ti,-0.285,0.0001195
Cd-Rh-Ta-V,-0.12,0.0001195
Cd-Rh-Ta-W,-0.0275,0.0001195
Cd-Rh-Ta-Zn,-0.1825,0.0001195
Cd-Rh-Ta-Zr,-0.2775,0.0001195
Cd-Rh-Ti-V,-0.255,0.0001195
Cd-Rh-Ti-W,-0.15,0.0001195
Cd-Rh-Ti-Zn,-0.36,0.0001195
Cd-Rh-Ti-Zr,-0.4175,0.0001195
Cd-Rh-V-W,0.0075,0.0001195
Cd-Rh-V-Zn,-0.1575,0.0001195
Cd-Rh-V-Zr,-0.225,0.0001195
Cd-Rh-W-Zn,0.0175,0.0001195
Cd-Rh-W-Zr,-0.1125,0.0001195
Cd-Rh-Zn-Zr,-0.37,0.0001195
Cd-Ta-Ti-V,0.1525,0.0001195
Cd-Ta-Ti-W,0.165,0.0001195
Cd-Ta-Ti-Zn,0.04,0.0001195
Cd-Ta-Ti-Zr,0.065,0.0001195
Cd-Ta-V-W,0.2525,0.0001195
Cd-Ta-V-Zn,0.1725,0.0001195
Cd-Ta-V-Zr,0.1875,0.0001195
Cd-Ta-W-Zn,0.255,0.0001195
Cd-Ta-W-Zr,0.2075,0.0001195
Cd-Ta-Zn-Zr,0.035,0.0001195
Cd-Ti-V-W,0.17,0.0001195
Cd-Ti-V-Zn,0.035,0.0001195
Cd-Ti-V-Zr,0.0875,0.0001195
Cd-Ti-W-Zn,0.13,0.0001195
Cd-Ti-W-Zr,0.12,0.0001195
Cd-Ti-Zn-Zr,-0.1075,0.0001195
Cd-V-W-Zn,0.255,0.0001195
Cd-V-W-Zr,0.235,0.0001195
Cd-V-Zn-Zr,0.0525,0.0001195
Cd-W-Zn-Zr,0.155,0.0001195
Co-Cr-Cu-Fe,0.2075,0.0001195
Co-Cr-Cu-Hf,0.1,0.0001195
Co-Cr-Cu-Ir,-0.0225,0.0001195
Co-Cr-Cu-Mg,0.2525,0.0001195
Co-Cr-Cu-Mn,0.16,0.0001195
Co-Cr-Cu-Mo,0.2425,0.0001195
Co-Cr-Cu-Nb,0.195,0.0001195
Co-Cr-Cu-Ni,0.1325,0.0001195
Co-Cr-Cu-Os,-0.025,0.0001195
Co-Cr-Cu-Pd,0.1525,0.0001195
Co-Cr-Cu-Pt,0.07,0.0001195
Co-Cr-Cu-Re,0.135,0.0001195
Co-Cr-Cu-Rh,0.065,0.0001195
Co-Cr-Cu-Ta,0.165,0.0001195
Co-Cr-Cu-Ti,0.05,0.0001195
Co-Cr-Cu-V,0.1125,0.0001195
Co-Cr-Cu-W,0.265,0.0001195
Co-Cr-Cu-Zn,0.1125,0.0001195
Co-Cr-Cu-Zr,0.1625,0.0001195
Co-Cr-Fe-Hf,0.05,0.0001195
Co-Cr-Fe-Ir,-0.0975,0.0001195
Co-Cr-Fe-Mg,0.255,0.0001195
Co-Cr-Fe-Mn,0.0725,0.0001195
Co-Cr-Fe-Mo,0.1525,0.0001195
Co-Cr-Fe-Nb,0.1125,0.0001195
Co-Cr-Fe-Ni,0.0625,0.0001195
Co-Cr-Fe-Os,-0.115,0.0001195
Co-Cr-Fe-Pd,0.1425,0.0001195
Co-Cr-Fe-Pt,0.0325,0.0001195
Co-Cr-Fe-Re,0.035,0.0001195
Co-Cr-Fe-Rh,-0.005,0.0001195
Co-Cr-Fe-Ta,0.0725,0.0001195
Co-Cr-Fe-Ti,-0.035,0.0001195
Co-Cr-Fe-V,-0.0075,0.0001195
Co-Cr-Fe-W,0.16,0.0001195
Co-Cr-Fe-Zn,0.08,0.0001195
Co-Cr-Fe-Zr,0.1225,0.0001195
Co-Cr-Hf-Ir,-0.3275,0.0001195
Co-Cr-Hf-Mg,0.165,0.0001195
Co-Cr-Hf-Mn,0.02,0.0001195
Co-Cr-Hf-Mo,0.0525,0.0001195
Co-Cr-Hf-Nb,0.045,0.0001195
Co-Cr-Hf-Ni,-0.0525,0.0001195
Co-Cr-Hf-Os,-0.255,0.0001195
Co-Cr-Hf-Pd,-0.0825,0.0001195
Co-Cr-Hf-Pt,-0.24,0.0001195
Co-Cr-Hf-Re,-0.0875,0.0001195
Co-Cr-Hf-Rh,-0.225,0.0001195
Co-Cr-Hf-Ta,0.025,0.0001195
Co-Cr-Hf-Ti,-0.0525,0.0001195
Co-Cr-Hf-V,-0.0075,0.0001195
Co-Cr-Hf-W,0.0775,0.0001195
Co-Cr-Hf-Zn,-0.0075,0.0001195
Co-Cr-Hf-Zr,0.05,0.0001195
Co-Cr-Ir-Mg,-0.04,0.0001195
Co-Cr-Ir-Mn,-0.145,0.0001195
Co-Cr-Ir-Mo,-0.115,0.0001195
Co-Cr-Ir-Nb,-0.1975,0.0001195
Co-Cr-Ir-Ni,-0.1225,0.0001195
Co-Cr-Ir-Os,-0.31,0.0001195
Co-Cr-Ir-Pd,-0.0475,0.0001195
Co-Cr-Ir-Pt,-0.13,0.0001195
Co-Cr-Ir-Re,-0.21,0.0001195
Co-Cr-Ir-Rh,-0.1825,0.0001195
Co-Cr-Ir-Ta,-0.245,0.0001195
Co-Cr-Ir-Ti,-0.3625,0.0001195
Co-Cr-Ir-V,-0.27,0.0001195
Co-Cr-Ir-W,-0.1075,0.0001195
Co-Cr-Ir-Zn,-0.1475,0.0001195
Co-Cr-Ir-Zr,-0.24,0.0001195
Co-Cr-Mg-Mn,0.23,0.0001195
Co-Cr-Mg-Mo,0.285,0.0001195
Co-Cr-Mg-Nb,0.2575,0.0001195
Co-Cr-Mg-Ni,0.16,0.0001195
Co-Cr-Mg-Os,-0.0,0.0001195
Co-Cr-Mg-Pd,0.0825,0.0001195
Co-Cr-Mg-Pt,-0.0275,0.0001195
Co-Cr-Mg-Re,0.1675,0.0001195
Co-Cr-Mg-Rh,0.025,0.0001195
Co-Cr-Mg-Ta,0.2475,0.0001195
Co-Cr-Mg-Ti,0.13,0.0001195
Co-Cr-Mg-V,0.2025,0.0001195
Co-Cr-Mg-W,0.32,0.0001195
Co-Cr-Mg-Zn,0.165,0.0001195
Co-Cr-Mg-Zr,0.2175,0.0001195
Co-Cr-Mn-Mo,0.1025,0.0001195
Co-Cr-Mn-Nb,0.0725,0.0001195
Co-Cr-Mn-Ni,0.0375,0.0001195
Co-Cr-Mn-Os,-0.1625,0.0001195
Co-Cr-Mn-Pd,0.055,0.0001195
Co-Cr-Mn-Pt,-0.06,0.0001195
Co-Cr-Mn-Re,-0.0175,0.0001195
Co-Cr-Mn-Rh,-0.045,0.0001195
Co-Cr-Mn-Ta,0.03,0.0001195
Co-Cr-Mn-Ti,-0.0725,0.0001195
Co-Cr-Mn-V,-0.0625,0.0001195
Co-Cr-Mn-W,0.1075,0.0001195
Co-Cr-Mn-Zn,0.05,0.0001195
Co-Cr-Mn-Zr,0.0975,0.0001195
Co-Cr-Mo-Nb,0.1,0.0001195
Co-Cr-Mo-Ni,0.1025,0.0001195
Co-Cr-Mo-Os,-0.085,0.0001195
Co-Cr-Mo-Pd,0.1475,0.0001195
Co-Cr-Mo-Pt,0.0075,0.0001195
Co-Cr-Mo-Re,0.05,0.0001195
Co-Cr-Mo-Rh,-0.005,0.0001195
Co-Cr-Mo-Ta,0.0575,0.0001195
Co-Cr-Mo-Ti,-0.0125,0.0001195
Co-Cr-Mo-V,0.015,0.0001195
Co-Cr-Mo-W,0.1425,0.0001195
Co-Cr-Mo-Zn,0.1225,0.0001195
Co-Cr-Mo-Zr,0.1325,0.0001195
Co-Cr-Nb-Ni,0.045,0.0001195
Co-Cr-Nb-Os,-0.1625,0.0001195
Co-Cr-Nb-Pd,0.06,0.0001195
Co-Cr-Nb-Pt,-0.0925,0.0001195
Co-Cr-Nb-Re,-0.025,0.0001195
Co-Cr-Nb-Rh,-0.09,0.0001195
Co-Cr-Nb-Ta,0.0675,0.0001195
Co-Cr-Nb-Ti,-0.0025,0.0001195
Co-Cr-Nb-V,0.035,0.0001195
Co-Cr-Nb-W,0.11,0.0001195
Co-Cr-Nb-Zn,0.075,0.0001195
Co-Cr-Nb-Zr,0.1125,0.0001195
Co-Cr-Ni-Os,-0.15,0.0001195
Co-Cr-Ni-Pd,0.0975,0.0001195
Co-Cr-Ni-Pt,-0.0025,0.0001195
Co-Cr-Ni-Re,-0.01,0.0001195
Co-Cr-Ni-Rh,-0.0175,0.0001195
Co-Cr-Ni-Ta,0.005,0.0001195
Co-Cr-Ni-Ti,-0.1125,0.0001195
Co-Cr-Ni-V,-0.0475,0.0001195
Co-Cr-Ni-W,0.1125,0.0001195
Co-Cr-Ni-Zn,0.0025,0.0001195
Co-Cr-Ni-Zr,0.0175,0.0001195
Co-Cr-Os-Pd,-0.07,0.0001195
Co-Cr-Os-Pt,-0.17,0.0001195
Co-Cr-Os-Re,-0.2,0.0001195
Co-Cr-Os-Rh,-0.1725,0.0001195
Co-Cr-Os-Ta,-0.2125,0.0001195
Co-Cr-Os-Ti,-0.3325,0.0001195
Co-Cr-Os-V,-0.28,0.0001195
Co-Cr-Os-W,-0.0775,0.0001195
Co-Cr-Os-Zn,-0.1325,0.0001195
Co-Cr-Os-Zr,-0.17,0.0001195
Co-Cr-Pd-Pt,0.0475,0.0001195
Co-Cr-Pd-Re,0.0675,0.0001195
Co-Cr-Pd-Rh,0.0425,0.0001195
Co-Cr-Pd-Ta,0.0225,0.0001195
Co-Cr-Pd-Ti,-0.11,0.0001195
Co-Cr-Pd-V,0.0,0.0001195
Co-Cr-Pd-W,0.165,0.0001195
Co-Cr-Pd-Zn,-0.0125,0.0001195
Co-Cr-Pd-Zr,-0.0125,0.0001195
Co-Cr-Pt-Re,-0.05,0.0001195
Co-Cr-Pt-Rh,-0.0575,0.0001195
Co-Cr-Pt-Ta,-0.13,0.0001195
Co-Cr-Pt-Ti,-0.2675,0.0001195
Co-Cr-Pt-V,-0.15,0.0001195
Co-Cr-Pt-W,0.0275,0.0001195
Co-Cr-Pt-Zn,-0.095,0.0001195
Co-Cr-Pt-Zr,-0.1675,0.0001195
Co-Cr-Re-Rh,-0.0775,0.0001195
Co-Cr-Re-Ta,-0.07,0.0001195
Co-Cr-Re-Ti,-0.175,0.0001195
Co-Cr-Re-V,-0.135,0.0001195
Co-Cr-Re-W,0.055,0.0001195
Co-Cr-Re-Zn,0.025,0.0001195
Co-Cr-Re-Zr,-0.0075,0.0001195
Co-Cr-Rh-Ta,-0.1375,0.0001195
Co-Cr-Rh-Ti,-0.2525,0.0001195
Co-Cr-Rh-V,-0.1575,0.0001195
Co-Cr-Rh-W,0.005,0.0001195
Co-Cr-Rh-Zn,-0.09,0.0001195
Co-Cr-Rh-Zr,-0.14,0.0001195
Co-Cr-Ta-Ti,-0.025,0.0001195
Co-Cr-Ta-V,0.0,0.0001195
Co-Cr-Ta-W,0.07,0.0001195
Co-Cr-Ta-Zn,0.06,0.0001195
Co-Cr-Ta-Zr,0.0925,0.0001195
Co-Cr-Ti-V,-0.075,0.0001195
Co-Cr-Ti-W,0.0075,0.0001195
Co-Cr-Ti-Zn,-0.0575,0.0001195
Co-Cr-Ti-Zr,0.0125,0.0001195
Co-Cr-V-W,0.025,0.0001195
Co-Cr-V-Zn,0.005,0.0001195
Co-Cr-V-Zr,0.065,0.0001195
Co-Cr-W-Zn,0.1575,0.0001195
Co-Cr-W-Zr,0.155,0.0001195
Co-Cr-Zn-Zr,0.0425,0.0001195
Co-Cu-Fe-Hf,0.02,0.0001195
Co-Cu-Fe-Ir,-0.055,0.0001195
Co-Cu-Fe-Mg,0.1625,0.0001195
Co-Cu-Fe-Mn,0.135,0.0001195
Co-Cu-Fe-Mo,0.2175,0.0001195
Co-Cu-Fe-Nb,0.1425,0.0001195
Co-Cu-Fe-Ni,0.075,0.0001195
Co-Cu-Fe-Os,-0.0575,0.0001195
Co-Cu-Fe-Pd,0.11,0.0001195
Co-Cu-Fe-Pt,0.055,0.0001195
Co-Cu-Fe-Re,0.1075,0.0001195
Co-Cu-Fe-Rh,0.02,0.0001195
Co-Cu-Fe-Ta,0.11,0.0001195
Co-Cu-Fe-Ti,-0.0275,0.0001195
Co-Cu-Fe-V,0.0675,0.0001195
Co-Cu-Fe-W,0.245,0.0001195
Co-Cu-Fe-Zn,0.0425,0.0001195
Co-Cu-Fe-Zr,0.0775,0.0001195
Co-Cu-Hf-Ir,-0.3675,0.0001195
Co-Cu-Hf-Mg,-0.01,0.0001195
Co-Cu-Hf-Mn,0.0,0.0001195
Co-Cu-Hf-Mo,0.035,0.0001195
Co-Cu-Hf-Nb,-0.0075,0.0001195
Co-Cu-Hf-Ni,-0.1225,0.0001195
Co-Cu-Hf-Os,-0.28,0.0001195
Co-Cu-Hf-Pd,-0.1975,0.0001195
Co-Cu-Hf-Pt,-0.3,0.0001195
Co-Cu-Hf-Re,-0.0975,0.0001195
Co-Cu-Hf-Rh,-0.2825,0.0001195
Co-Cu-Hf-Ta,-0.02,0.0001195
Co-Cu-Hf-Ti,-0.1275,0.0001195
Co-Cu-Hf-V,-0.015,0.0001195
Co-Cu-Hf-W,0.08,0.0001195
Co-Cu-Hf-Zn,-0.1275,0.0001195
Co-Cu-Hf-Zr,-0.0775,0.0001195
Co-Cu-Ir-Mg,-0.1425,0.0001195
Co-Cu-Ir-Mn,-0.0925,0.0001195
Co-Cu-Ir-Mo,-0.06,0.0001195
Co-Cu-Ir-Nb,-0.1775,0.0001195
Co-Cu-Ir-Ni,-0.12,0.0001195
Co-Cu-Ir-Os,-0.2625,0.0001195
Co-Cu-Ir-Pd,-0.09,0.0001195
Co-Cu-Ir-Pt,-0.1175,0.0001195
Co-Cu-Ir-Re,-0.1475,0.0001195
Co-Cu-Ir-Rh,-0.1675,0.0001195
Co-Cu-Ir-Ta,-0.2175,0.0001195
Co-Cu-Ir-Ti,-0.365,0.0001195
Co-Cu-Ir-V,-0.205,0.0001195
Co-Cu-Ir-W,-0.0325,0.0001195
Co-Cu-Ir-Zn,-0.195,0.0001195
Co-Cu-Ir-Zr,-0.295,0.0001195
Co-Cu-Mg-Mn,0.1475,0.0001195
Co-Cu-Mg-Mo,0.205,0.0001195
Co-Cu-Mg-Nb,0.1425,0.0001195
Co-Cu-Mg-Ni,0.0275,0.0001195
Co-Cu-Mg-Os,-0.0875,0.0001195
Co-Cu-Mg-Pd,-0.095,0.0001195
Co-Cu-Mg-Pt,-0.15,0.0001195
Co-Cu-Mg-Re,0.095,0.0001195
Co-Cu-Mg-Rh,-0.095,0.0001195
Co-Cu-Mg-Ta,0.14,0.0001195
Co-Cu-Mg-Ti,-0.0075,0.0001195
Co-Cu-Mg-V,0.1325,0.0001195
Co-Cu-Mg-W,0.26,0.0001195
Co-Cu-Mg-Zn,-0.0175,0.0001195
Co-Cu-Mg-Zr,0.0275,0.0001195
Co-Cu-Mn-Mo,0.1775,0.0001195
Co-Cu-Mn-Nb,0.1125,0.0001195
Co-Cu-Mn-Ni,0.06,0.0001195
Co-Cu-Mn-Os,-0.095,0.0001195
Co-Cu-Mn-Pd,0.0325,0.0001195
Co-Cu-Mn-Pt,-0.0275,0.0001195
Co-Cu-Mn-Re,0.065,0.0001195
Co-Cu-Mn-Rh,-0.01,0.0001195
Co-Cu-Mn-Ta,0.0775,0.0001195
Co-Cu-Mn-Ti,-0.055,0.0001195
Co-Cu-Mn-V,0.0225,0.0001195
Co-Cu-Mn-W,0.2025,0.0001195
Co-Cu-Mn-Zn,0.0225,0.0001195
Co-Cu-Mn-Zr,0.0625,0.0001195
Co-Cu-Mo-Nb,0.1425,0.0001195
Co-Cu-Mo-Ni,0.1275,0.0001195
Co-Cu-Mo-Os,-0.015,0.0001195
Co-Cu-Mo-Pd,0.1275,0.0001195
Co-Cu-Mo-Pt,0.0425,0.0001195
Co-Cu-Mo-Re,0.135,0.0001195
Co-Cu-Mo-Rh,0.0325,0.0001195
Co-Cu-Mo-Ta,0.1075,0.0001195
Co-Cu-Mo-Ti,0.0075,0.0001195
Co-Cu-Mo-V,0.1025,0.0001195
Co-Cu-Mo-W,0.24,0.0001195
Co-Cu-Mo-Zn,0.0975,0.0001195
Co-Cu-Mo-Zr,0.1,0.0001195
Co-Cu-Nb-Ni,0.035,0.0001195
Co-Cu-Nb-Os,-0.1275,0.0001195
Co-Cu-Nb-Pd,0.005,0.0001195
Co-Cu-Nb-Pt,-0.0925,0.0001195
Co-Cu-Nb-Re,0.025,0.0001195
Co-Cu-Nb-Rh,-0.0875,0.0001195
Co-Cu-Nb-Ta,0.0825,0.0001195
Co-Cu-Nb-Ti,-0.0175,0.0001195
Co-Cu-Nb-V,0.0875,0.0001195
Co-Cu-Nb-W,0.1725,0.0001195
Co-Cu-Nb-Zn,0.015,0.0001195
Co-Cu-Nb-Zr,0.045,0.0001195
Co-Cu-Ni-Os,-0.1325,0.0001195
Co-Cu-Ni-Pd,0.025,0.0001195
Co-Cu-Ni-Pt,-0.02,0.0001195
Co-Cu-Ni-Re,0.0225,0.0001195
Co-Cu-Ni-Rh,-0.0325,0.0001195
Co-Cu-Ni-Ta,0.0025,0.0001195
Co-Cu-Ni-Ti,-0.145,0.0001195
Co-Cu-Ni-V,-0.0125,0.0001195
Co-Cu-Ni-W,0.1575,0.0001195
Co-Cu-Ni-Zn,-0.075,0.0001195
Co-Cu-Ni-Zr,-0.0675,0.0001195
Co-Cu-Os-Pd,-0.0975,0.0001195
Co-Cu-Os-Pt,-0.1425,0.0001195
Co-Cu-Os-Re,-0.1225,0.0001195
Co-Cu-Os-Rh,-0.1425,0.0001195
Co-Cu-Os-Ta,-0.17,0.0001195
Co-Cu-Os-Ti,-0.32,0.0001195
Co-Cu-Os-V,-0.2,0.0001195
Co-Cu-Os-W,0.0125,0.0001195
Co-Cu-Os-Zn,-0.165,0.0001195
Co-Cu-Os-Zr,-0.21,0.0001195
Co-Cu-Pd-Pt,-0.015,0.0001195
Co-Cu-Pd-Re,0.055,0.0001195
Co-Cu-Pd-Rh,-0.0175,0.0001195
Co-Cu-Pd-Ta,-0.025,0.0001195
Co-Cu-Pd-Ti,-0.1875,0.0001195
Co-Cu-Pd-V,-0.01,0.0001195
Co-Cu-Pd-W,0.165,0.0001195
Co-Cu-Pd-Zn,-0.135,0.0001195
Co-Cu-Pd-Zr,-0.1425,0.0001195
Co-Cu-Pt-Re,-0.0075,0.0001195
Co-Cu-Pt-Rh,-0.0625,0.0001195
Co-Cu-Pt-Ta,-0.1225,0.0001195
Co-Cu-Pt-Ti,-0.29,0.0001195
Co-Cu-Pt-V,-0.105,0.0001195
Co-Cu-Pt-W,0.0825,0.0001195
Co-Cu-Pt-Zn,-0.1625,0.0001195
Co-Cu-Pt-Zr,-0.2425,0.0001195
Co-Cu-Re-Rh,-0.0325,0.0001195
Co-Cu-Re-Ta,-0.0125,0.0001195
Co-Cu-Re-Ti,-0.1475,0.0001195
Co-Cu-Re-V,-0.04,0.0001195
Co-Cu-Re-W,0.16,0.0001195
Co-Cu-Re-Zn,0.0075,0.0001195
Co-Cu-Re-Zr,-0.0325,0.0001195
Co-Cu-Rh-Ta,-0.1275,0.0001195
Co-Cu-Rh-Ti,-0.2725,0.0001195
Co-Cu-Rh-V,-0.11,0.0001195
Co-Cu-Rh-W,0.0625,0.0001195
Co-Cu-Rh-Zn,-0.155,0.0001195
Co-Cu-Rh-Zr,-0.2125,0.0001195
Co-Cu-Ta-Ti,-0.0325,0.0001195
Co-Cu-Ta-V,0.06,0.0001195
Co-Cu-Ta-W,0.14,0.0001195
Co-Cu-Ta-Zn,0.0075,0.0001195
Co-Cu-Ta-Zr,0.0325,0.0001195
Co-Cu-Ti-V,-0.045,0.0001195
Co-Cu-Ti-W,0.0475,0.0001195
Co-Cu-Ti-Zn,-0.14,0.0001195
Co-Cu-Ti-Zr,-0.0775,0.0001195
Co-Cu-V-W,0.1325,0.0001195
Co-Cu-V-Zn,-0.01,0.0001195
Co-Cu-V-Zr,0.0425,0.0001195
Co-Cu-W-Zn,0.1525,0.0001195
Co-Cu-W-Zr,0.1425,0.0001195
Co-Cu-Zn-Zr,-0.0925,0.0001195
Co-Fe-Hf-Ir,-0.385,0.0001195
Co-Fe-Hf-Mg,0.05,0.0001195
Co-Fe-Hf-Mn,-0.03,0.0001195
Co-Fe-Hf-Mo,0.0025,0.0001195
Co-Fe-Hf-Nb,-0.0325,0.0001195
Co-Fe-Hf-Ni,-0.135,0.0001195
Co-Fe-Hf-Os,-0.3125,0.0001195
Co-Fe-Hf-Pd,-0.15,0.0001195
Co-Fe-Hf-Pt,-0.28,0.0001195
Co-Fe-Hf-Re,-0.14,0.0001195
Co-Fe-Hf-Rh,-0.295,0.0001195
Co-Fe-Hf-Ta,-0.055,0.0001195
Co-Fe-Hf-Ti,-0.155,0.0001195
Co-Fe-Hf-V,-0.0775,0.0001195
Co-Fe-Hf-W,0.0325,0.0001195
Co-Fe-Hf-Zn,-0.1025,0.0001195
Co-Fe-Hf-Zr,-0.06,0.0001195
Co-Fe-Ir-Mg,-0.1075,0.0001195
Co-Fe-Ir-Mn,-0.1475,0.0001195
Co-Fe-Ir-Mo,-0.1175,0.0001195
Co-Fe-Ir-Nb,-0.2275,0.0001195
Co-Fe-Ir-Ni,-0.1575,0.0001195
Co-Fe-Ir-Os,-0.32,0.0001195
Co-Fe-Ir-Pd,-0.0675,0.0001195
Co-Fe-Ir-Pt,-0.1225,0.0001195
Co-Fe-Ir-Re,-0.215,0.0001195
Co-Fe-Ir-Rh,-0.205,0.0001195
Co-Fe-Ir-Ta,-0.2775,0.0001195
Co-Fe-Ir-Ti,-0.4175,0.0001195
Co-Fe-Ir-V,-0.2925,0.0001195
Co-Fe-Ir-W,-0.105,0.0001195
Co-Fe-Ir-Zn,-0.195,0.0001195
Co-Fe-Ir-Zr,-0.3025,0.0001195
Co-Fe-Mg-Mn,0.17,0.0001195
Co-Fe-Mg-Mo,0.225,0.0001195
Co-Fe-Mg-Nb,0.17,0.0001195
Co-Fe-Mg-Ni,0.0675,0.0001195
Co-Fe-Mg-Os,-0.0675,0.0001195
Co-Fe-Mg-Pd,0.005,0.0001195
Co-Fe-Mg-Pt,-0.0775,0.0001195
Co-Fe-Mg-Re,0.105,0.0001195
Co-Fe-Mg-Rh,-0.055,0.0001195
Co-Fe-Mg-Ta,0.1575,0.0001195
Co-Fe-Mg-Ti,0.0175,0.0001195
Co-Fe-Mg-V,0.1225,0.0001195
Co-Fe-Mg-W,0.265,0.0001195
Co-Fe-Mg-Zn,0.06,0.0001195
Co-Fe-Mg-Zr,0.0975,0.0001195
Co-Fe-Mn-Mo,0.1075,0.0001195
Co-Fe-Mn-Nb,0.05,0.0001195
Co-Fe-Mn-Ni,0.01,0.0001195
Co-Fe-Mn-Os,-0.165,0.0001195
Co-Fe-Mn-Pd,0.0425,0.0001195
Co-Fe-Mn-Pt,-0.045,0.0001195
Co-Fe-Mn-Re,-0.015,0.0001195
Co-Fe-Mn-Rh,-0.06,0.0001195
Co-Fe-Mn-Ta,0.005,0.0001195
Co-Fe-Mn-Ti,-0.12,0.0001195
Co-Fe-Mn-V,-0.0775,0.0001195
Co-Fe-Mn-W,0.1175,0.0001195
Co-Fe-Mn-Zn,0.01,0.0001195
Co-Fe-Mn-Zr,0.0425,0.0001195
Co-Fe-Mo-Nb,0.0775,0.0001195
Co-Fe-Mo-Ni,0.075,0.0001195
Co-Fe-Mo-Os,-0.0875,0.0001195
Co-Fe-Mo-Pd,0.135,0.0001195
Co-Fe-Mo-Pt,0.0225,0.0001195
Co-Fe-Mo-Re,0.0525,0.0001195
Co-Fe-Mo-Rh,-0.02,0.0001195
Co-Fe-Mo-Ta,0.0325,0.0001195
Co-Fe-Mo-Ti,-0.06,0.0001195
Co-Fe-Mo-V,0.0,0.0001195
Co-Fe-Mo-W,0.1525,0.0001195
Co-Fe-Mo-Zn,0.0825,0.0001195
Co-Fe-Mo-Zr,0.0775,0.0001195
Co-Fe-Nb-Ni,-0.01,0.0001195
Co-Fe-Nb-Os,-0.1925,0.0001195
Co-Fe-Nb-Pd,0.02,0.0001195
Co-Fe-Nb-Pt,-0.105,0.0001195
Co-Fe-Nb-Re,-0.05,0.0001195
Co-Fe-Nb-Rh,-0.1325,0.0001195
Co-Fe-Nb-Ta,0.015,0.0001195
Co-Fe-Nb-Ti,-0.0775,0.0001195
Co-Fe-Nb-V,-0.0075,0.0001195
Co-Fe-Nb-W,0.0925,0.0001195
Co-Fe-Nb-Zn,0.0075,0.0001195
Co-Fe-Nb-Zr,0.03,0.0001195
Co-Fe-Ni-Os,-0.185,0.0001195
Co-Fe-Ni-Pd,0.0525,0.0001195
Co-Fe-Ni-Pt,-0.02,0.0001195
Co-Fe-Ni-Re,-0.04,0.0001195
Co-Fe-Ni-Rh,-0.065,0.0001195
