,mix_enthalpy,config_entropy
Co-Ta-Zr,-0.1,0.1099
Co-Ti-V,-0.36,0.1099
Co-Ti-W,-0.2,0.1099
Co-Ti-Zn,-0.49,0.1099
Co-Ti-Zr,-0.33999999999999997,0.1099
Co-V-W,-0.05,0.1099
Co-V-Zn,-0.15999999999999998,0.1099
Co-V-Zr,-0.05000000000000002,0.1099
Co-W-Zn,0.28,0.1099
Co-W-Zr,0.14,0.1099
Co-Zn-Zr,-0.33999999999999997,0.1099
Cr-Cu-Fe,0.5800000000000001,0.1099
Cr-Cu-Hf,0.41,0.1099
Cr-Cu-Ir,-0.12000000000000002,0.1099
Cr-Cu-Mg,0.7,0.1099
Cr-Cu-Mn,0.42,0.1099
Cr-Cu-Mo,0.6699999999999999,0.1099
Cr-Cu-Nb,0.59,0.1099
Cr-Cu-Ni,0.36,0.1099
Cr-Cu-Os,-0.10000000000000003,0.1099
Cr-Cu-Pd,0.35999999999999993,0.1099
Cr-Cu-Pt,0.11999999999999997,0.1099
Cr-Cu-Re,0.36,0.1099
Cr-Cu-Rh,0.12999999999999995,0.1099
Cr-Cu-Ta,0.54,0.1099
Cr-Cu-Ti,0.26,0.1099
Cr-Cu-V,0.37,0.1099
Cr-Cu-W,0.75,0.1099
Cr-Cu-Zn,0.32,0.1099
Cr-Cu-Zr,0.55,0.1099
Cr-Fe-Hf,0.24000000000000002,0.1099
Cr-Fe-Ir,-0.39,0.1099
Cr-Fe-Mg,0.74,0.1099
Cr-Fe-Mn,0.1,0.1099
Cr-Fe-Mo,0.34,0.1099
Cr-Fe-Nb,0.29000000000000004,0.1099
Cr-Fe-Ni,0.10999999999999999,0.1099
Cr-Fe-Os,-0.43000000000000005,0.1099
Cr-Fe-Pd,0.35,0.1099
Cr-Fe-Pt,-5.204170427930421e-18,0.1099
Cr-Fe-Re,-0.010000000000000002,0.1099
Cr-Fe-Rh,-0.12000000000000001,0.1099
Cr-Fe-Ta,0.2,0.1099
Cr-Fe-Ti,-0.05,0.1099
Cr-Fe-V,-0.08,0.1099
Cr-Fe-W,0.36,0.1099
Cr-Fe-Zn,0.22,0.1099
Cr-Fe-Zr,0.42,0.1099
Cr-Hf-Ir,-1.05,0.1099
Cr-Hf-Mg,0.64,0.1099
Cr-Hf-Mn,0.15,0.1099
Cr-Hf-Mo,0.2,0.1099
Cr-Hf-Nb,0.28,0.1099
Cr-Hf-Ni,-0.09,0.1099
Cr-Hf-Os,-0.73,0.1099
Cr-Hf-Pd,-0.29,0.1099
Cr-Hf-Pt,-0.8300000000000001,0.1099
Cr-Hf-Re,-0.23999999999999996,0.1099
Cr-Hf-Rh,-0.74,0.1099
Cr-Hf-Ta,0.27,0.1099
Cr-Hf-Ti,0.14,0.1099
Cr-Hf-V,0.18000000000000002,0.1099
Cr-Hf-W,0.29000000000000004,0.1099
Cr-Hf-Zn,0.13000000000000006,0.1099
Cr-Hf-Zr,0.39000000000000007,0.1099
Cr-Ir-Mg,-0.21999999999999997,0.1099
Cr-Ir-Mn,-0.55,0.1099
Cr-Ir-Mo,-0.51,0.1099
Cr-Ir-Nb,-0.73,0.1099
Cr-Ir-Ni,-0.41000000000000003,0.1099
Cr-Ir-Os,-0.99,0.1099
Cr-Ir-Pd,-0.19,0.1099
Cr-Ir-Pt,-0.43,0.1099
Cr-Ir-Re,-0.77,0.1099
Cr-Ir-Rh,-0.61,0.1099
Cr-Ir-Ta,-0.85,0.1099
Cr-Ir-Ti,-1.1400000000000001,0.1099
Cr-Ir-V,-0.9099999999999999,0.1099
Cr-Ir-W,-0.49,0.1099
Cr-Ir-Zn,-0.47,0.1099
Cr-Ir-Zr,-0.8099999999999999,0.1099
Cr-Mg-Mn,0.6699999999999999,0.1099
Cr-Mg-Mo,0.81,0.1099
Cr-Mg-Nb,0.81,0.1099
Cr-Mg-Ni,0.44,0.1099
Cr-Mg-Os,-0.03,0.1099
Cr-Mg-Pd,0.04999999999999993,0.1099
Cr-Mg-Pt,-0.30000000000000004,0.1099
Cr-Mg-Re,0.46,0.1099
Cr-Mg-Rh,-0.06,0.1099
Cr-Mg-Ta,0.8400000000000001,0.1099
Cr-Mg-Ti,0.55,0.1099
Cr-Mg-V,0.7,0.1099
Cr-Mg-W,0.9400000000000001,0.1099
Cr-Mg-Zn,0.5000000000000001,0.1099
Cr-Mg-Zr,0.74,0.1099
Cr-Mn-Mo,0.17,0.1099
Cr-Mn-Nb,0.16,0.1099
Cr-Mn-Ni,0.039999999999999994,0.1099
Cr-Mn-Os,-0.5900000000000001,0.1099
Cr-Mn-Pd,0.029999999999999985,0.1099
Cr-Mn-Pt,-0.33999999999999997,0.1099
Cr-Mn-Re,-0.19,0.1099
Cr-Mn-Rh,-0.25,0.1099
Cr-Mn-Ta,0.06000000000000001,0.1099
Cr-Mn-Ti,-0.16999999999999998,0.1099
Cr-Mn-V,-0.27,0.1099
Cr-Mn-W,0.18,0.1099
Cr-Mn-Zn,0.13,0.1099
Cr-Mn-Zr,0.35,0.1099
Cr-Mo-Nb,0.19,0.1099
Cr-Mo-Ni,0.21999999999999997,0.1099
Cr-Mo-Os,-0.36,0.1099
Cr-Mo-Pd,0.32,0.1099
Cr-Mo-Pt,-0.15,0.1099
Cr-Mo-Re,0.0,0.1099
Cr-Mo-Rh,-0.17,0.1099
Cr-Mo-Ta,0.09000000000000002,0.1099
Cr-Mo-Ti,-0.010000000000000009,0.1099
Cr-Mo-V,-0.039999999999999994,0.1099
Cr-Mo-W,0.24,0.1099
Cr-Mo-Zn,0.33999999999999997,0.1099
Cr-Mo-Zr,0.41000000000000003,0.1099
Cr-Nb-Ni,0.1,0.1099
Cr-Nb-Os,-0.56,0.1099
Cr-Nb-Pd,0.08000000000000004,0.1099
Cr-Nb-Pt,-0.44,0.1099
Cr-Nb-Re,-0.19,0.1099
Cr-Nb-Rh,-0.4,0.1099
Cr-Nb-Ta,0.24000000000000002,0.1099
Cr-Nb-Ti,0.14,0.1099
Cr-Nb-V,0.15000000000000002,0.1099
Cr-Nb-W,0.22,0.1099
Cr-Nb-Zn,0.26,0.1099
Cr-Nb-Zr,0.44000000000000006,0.1099
Cr-Ni-Os,-0.49,0.1099
Cr-Ni-Pd,0.25,0.1099
Cr-Ni-Pt,-0.060000000000000005,0.1099
Cr-Ni-Re,-0.11,0.1099
Cr-Ni-Rh,-0.09000000000000001,0.1099
Cr-Ni-Ta,0.010000000000000009,0.1099
Cr-Ni-Ti,-0.27999999999999997,0.1099
Cr-Ni-V,-0.16,0.1099
Cr-Ni-W,0.25,0.1099
Cr-Ni-Zn,-0.009999999999999981,0.1099
Cr-Ni-Zr,0.08000000000000002,0.1099
Cr-Os-Pd,-0.25,0.1099
Cr-Os-Pt,-0.56,0.1099
Cr-Os-Re,-0.7,0.1099
Cr-Os-Rh,-0.54,0.1099
Cr-Os-Ta,-0.6900000000000001,0.1099
Cr-Os-Ti,-0.99,0.1099
Cr-Os-V,-0.9199999999999999,0.1099
Cr-Os-W,-0.34,0.1099
Cr-Os-Zn,-0.38,0.1099
Cr-Os-Zr,-0.5,0.1099
Cr-Pd-Pt,0.05999999999999999,0.1099
Cr-Pd-Re,0.12,0.1099
Cr-Pd-Rh,0.06999999999999999,0.1099
Cr-Pd-Ta,0.0,0.1099
Cr-Pd-Ti,-0.35000000000000003,0.1099
Cr-Pd-V,-0.05000000000000002,0.1099
Cr-Pd-W,0.38,0.1099
Cr-Pd-Zn,-0.14999999999999997,0.1099
Cr-Pd-Zr,-0.12,0.1099
Cr-Pt-Re,-0.26,0.1099
Cr-Pt-Rh,-0.24,0.1099
Cr-Pt-Ta,-0.52,0.1099
Cr-Pt-Ti,-0.8899999999999999,0.1099
Cr-Pt-V,-0.56,0.1099
Cr-Pt-W,-0.08,0.1099
Cr-Pt-Zn,-0.39,0.1099
Cr-Pt-Zr,-0.6499999999999999,0.1099
Cr-Re-Rh,-0.34,0.1099
Cr-Re-Ta,-0.30000000000000004,0.1099
Cr-Re-Ti,-0.54,0.1099
Cr-Re-V,-0.52,0.1099
Cr-Re-W,0.010000000000000002,0.1099
Cr-Re-Zn,0.07000000000000002,0.1099
Cr-Re-Zr,-0.02999999999999997,0.1099
Cr-Rh-Ta,-0.52,0.1099
Cr-Rh-Ti,-0.8,0.1099
Cr-Rh-V,-0.56,0.1099
Cr-Rh-W,-0.14,0.1099
Cr-Rh-Zn,-0.34,0.1099
Cr-Rh-Zr,-0.51,0.1099
Cr-Ta-Ti,0.12000000000000001,0.1099
Cr-Ta-V,0.08000000000000002,0.1099
Cr-Ta-W,0.13,0.1099
Cr-Ta-Zn,0.27,0.1099
Cr-Ta-Zr,0.43,0.1099
Cr-Ti-V,-0.039999999999999994,0.1099
Cr-Ti-W,0.06,0.1099
Cr-Ti-Zn,-0.01999999999999999,0.1099
Cr-Ti-Zr,0.29000000000000004,0.1099
Cr-V-W,-0.009999999999999995,0.1099
Cr-V-Zn,0.09000000000000001,0.1099
Cr-V-Zr,0.36,0.1099
Cr-W-Zn,0.47,0.1099
Cr-W-Zr,0.49,0.1099
Cr-Zn-Zr,0.22000000000000003,0.1099
Cu-Fe-Hf,0.13000000000000003,0.1099
Cu-Fe-Ir,-0.21,0.1099
Cu-Fe-Mg,0.38,0.1099
Cu-Fe-Mn,0.36000000000000004,0.1099
Cu-Fe-Mo,0.6100000000000001,0.1099
Cu-Fe-Nb,0.42,0.1099
Cu-Fe-Ni,0.17,0.1099
Cu-Fe-Os,-0.19,0.1099
Cu-Fe-Pd,0.23,0.1099
Cu-Fe-Pt,0.10000000000000002,0.1099
Cu-Fe-Re,0.29000000000000004,0.1099
Cu-Fe-Rh,-0.009999999999999995,0.1099
Cu-Fe-Ta,0.36,0.1099
Cu-Fe-Ti,-0.009999999999999981,0.1099
Cu-Fe-V,0.23000000000000004,0.1099
Cu-Fe-W,0.7100000000000001,0.1099
Cu-Fe-Zn,0.08000000000000002,0.1099
Cu-Fe-Zr,0.25,0.1099
Cu-Hf-Ir,-1.2,0.1099
Cu-Hf-Mg,-0.05,0.1099
Cu-Hf-Mn,0.08000000000000002,0.1099
Cu-Hf-Mo,0.14,0.1099
Cu-Hf-Nb,0.08,0.1099
Cu-Hf-Ni,-0.36,0.1099
Cu-Hf-Os,-0.8200000000000001,0.1099
Cu-Hf-Pd,-0.74,0.1099
Cu-Hf-Pt,-1.06,0.1099
Cu-Hf-Re,-0.26999999999999996,0.1099
Cu-Hf-Rh,-0.96,0.1099
Cu-Hf-Ta,0.09999999999999999,0.1099
Cu-Hf-Ti,-0.15000000000000002,0.1099
Cu-Hf-V,0.16000000000000003,0.1099
Cu-Hf-W,0.31,0.1099
Cu-Hf-Zn,-0.33999999999999997,0.1099
Cu-Hf-Zr,-0.11000000000000001,0.1099
Cu-Ir-Mg,-0.62,0.1099
Cu-Ir-Mn,-0.32999999999999996,0.1099
Cu-Ir-Mo,-0.28,0.1099
Cu-Ir-Nb,-0.64,0.1099
Cu-Ir-Ni,-0.39,0.1099
Cu-Ir-Os,-0.79,0.1099
Cu-Ir-Pd,-0.35,0.1099
Cu-Ir-Pt,-0.37,0.1099
Cu-Ir-Re,-0.51,0.1099
Cu-Ir-Rh,-0.54,0.1099
Cu-Ir-Ta,-0.73,0.1099
Cu-Ir-Ti,-1.1400000000000001,0.1099
Cu-Ir-V,-0.64,0.1099
Cu-Ir-W,-0.18000000000000002,0.1099
Cu-Ir-Zn,-0.65,0.1099
Cu-Ir-Zr,-1.02,0.1099
Cu-Mg-Mn,0.35,0.1099
Cu-Mg-Mo,0.5,0.1099
Cu-Mg-Nb,0.36,0.1099
Cu-Mg-Ni,-0.07999999999999999,0.1099
Cu-Mg-Os,-0.37,0.1099
Cu-Mg-Pd,-0.65,0.1099
Cu-Mg-Pt,-0.78,0.1099
Cu-Mg-Re,0.18,0.1099
Cu-Mg-Rh,-0.53,0.1099
Cu-Mg-Ta,0.42,0.1099
Cu-Mg-Ti,0.009999999999999995,0.1099
Cu-Mg-V,0.43000000000000005,0.1099
Cu-Mg-W,0.71,0.1099
Cu-Mg-Zn,-0.22000000000000003,0.1099
Cu-Mg-Zr,-0.010000000000000002,0.1099
Cu-Mn-Mo,0.48000000000000004,0.1099
Cu-Mn-Nb,0.33000000000000007,0.1099
Cu-Mn-Ni,0.14,0.1099
Cu-Mn-Os,-0.31,0.1099
Cu-Mn-Pd,-0.04999999999999999,0.1099
Cu-Mn-Pt,-0.19999999999999998,0.1099
Cu-Mn-Re,0.15000000000000002,0.1099
Cu-Mn-Rh,-0.09999999999999999,0.1099
Cu-Mn-Ta,0.26,0.1099
Cu-Mn-Ti,-0.08999999999999998,0.1099
Cu-Mn-V,0.08000000000000002,0.1099
Cu-Mn-W,0.57,0.1099
Cu-Mn-Zn,0.030000000000000013,0.1099
Cu-Mn-Zr,0.22,0.1099
Cu-Mo-Nb,0.37000000000000005,0.1099
Cu-Mo-Ni,0.33,0.1099
Cu-Mo-Os,-0.06999999999999998,0.1099
Cu-Mo-Pd,0.25,0.1099
Cu-Mo-Pt,2.7755575615628914e-17,0.1099
Cu-Mo-Re,0.35000000000000003,0.1099
Cu-Mo-Rh,-0.010000000000000009,0.1099
Cu-Mo-Ta,0.30000000000000004,0.1099
Cu-Mo-Ti,0.08000000000000002,0.1099
Cu-Mo-V,0.32000000000000006,0.1099
Cu-Mo-W,0.64,0.1099
Cu-Mo-Zn,0.25,0.1099
Cu-Mo-Zr,0.29000000000000004,0.1099
Cu-Nb-Ni,0.07,0.1099
Cu-Nb-Os,-0.41000000000000003,0.1099
Cu-Nb-Pd,-0.13,0.1099
Cu-Nb-Pt,-0.43,0.1099
Cu-Nb-Re,0.020000000000000018,0.1099
Cu-Nb-Rh,-0.38,0.1099
Cu-Nb-Ta,0.31,0.1099
Cu-Nb-Ti,0.09,0.1099
Cu-Nb-V,0.37000000000000005,0.1099
Cu-Nb-W,0.48,0.1099
Cu-Nb-Zn,0.030000000000000002,0.1099
Cu-Nb-Zr,0.18,0.1099
Cu-Ni-Os,-0.41,0.1099
Cu-Ni-Pd,-0.030000000000000006,0.1099
Cu-Ni-Pt,-0.12,0.1099
Cu-Ni-Re,0.030000000000000013,0.1099
Cu-Ni-Rh,-0.14,0.1099
Cu-Ni-Ta,0.010000000000000009,0.1099
Cu-Ni-Ti,-0.39999999999999997,0.1099
Cu-Ni-V,-0.009999999999999981,0.1099
Cu-Ni-W,0.44,0.1099
Cu-Ni-Zn,-0.31,0.1099
Cu-Ni-Zr,-0.25,0.1099
Cu-Os-Pd,-0.35000000000000003,0.1099
Cu-Os-Pt,-0.44,0.1099
Cu-Os-Re,-0.38,0.1099
Cu-Os-Rh,-0.41000000000000003,0.1099
Cu-Os-Ta,-0.51,0.1099
Cu-Os-Ti,-0.9299999999999999,0.1099
Cu-Os-V,-0.59,0.1099
Cu-Os-W,0.02999999999999997,0.1099
Cu-Os-Zn,-0.5,0.1099
Cu-Os-Zr,-0.65,0.1099
Cu-Pd-Pt,-0.18,0.1099
Cu-Pd-Re,0.08,0.1099
Cu-Pd-Rh,-0.16,0.1099
Cu-Pd-Ta,-0.18,0.1099
Cu-Pd-Ti,-0.65,0.1099
Cu-Pd-V,-0.08,0.1099
Cu-Pd-W,0.38999999999999996,0.1099
Cu-Pd-Zn,-0.63,0.1099
Cu-Pd-Zr,-0.63,0.1099
Cu-Pt-Re,-0.07999999999999999,0.1099
Cu-Pt-Rh,-0.25,0.1099
Cu-Pt-Ta,-0.48000000000000004,0.1099
Cu-Pt-Ti,-0.97,0.1099
Cu-Pt-V,-0.37,0.1099
Cu-Pt-W,0.15000000000000002,0.1099
Cu-Pt-Zn,-0.65,0.1099
Cu-Pt-Zr,-0.94,0.1099
Cu-Re-Rh,-0.15000000000000002,0.1099
Cu-Re-Ta,-0.06,0.1099
Cu-Re-Ti,-0.42,0.1099
Cu-Re-V,-0.13,0.1099
Cu-Re-W,0.44,0.1099
Cu-Re-Zn,0.010000000000000004,0.1099
Cu-Re-Zr,-0.11999999999999998,0.1099
Cu-Rh-Ta,-0.47000000000000003,0.1099
Cu-Rh-Ti,-0.87,0.1099
Cu-Rh-V,-0.36,0.1099
Cu-Rh-W,0.09999999999999995,0.1099
Cu-Rh-Zn,-0.5900000000000001,0.1099
Cu-Rh-Zr,-0.7899999999999999,0.1099
Cu-Ta-Ti,0.09999999999999999,0.1099
Cu-Ta-V,0.33,0.1099
Cu-Ta-W,0.42,0.1099
Cu-Ta-Zn,0.06999999999999999,0.1099
Cu-Ta-Zr,0.19999999999999998,0.1099
Cu-Ti-V,0.09000000000000001,0.1099
Cu-Ti-W,0.22999999999999998,0.1099
Cu-Ti-Zn,-0.33999999999999997,0.1099
Cu-Ti-Zr,-0.060000000000000005,0.1099
Cu-V-W,0.43,0.1099
Cu-V-Zn,0.040000000000000015,0.1099
Cu-V-Zr,0.28,0.1099
Cu-W-Zn,0.45999999999999996,0.1099
Cu-W-Zr,0.44999999999999996,0.1099
Cu-Zn-Zr,-0.31,0.1099
Fe-Hf-Ir,-1.24,0.1099
Fe-Hf-Mg,0.22,0.1099
Fe-Hf-Mn,-0.01,0.1099
Fe-Hf-Mo,0.04000000000000001,0.1099
Fe-Hf-Nb,0.009999999999999995,0.1099
Fe-Hf-Ni,-0.38,0.1099
Fe-Hf-Os,-0.92,0.1099
Fe-Hf-Pd,-0.52,0.1099
Fe-Hf-Pt,-0.9500000000000001,0.1099
Fe-Hf-Re,-0.41,0.1099
Fe-Hf-Rh,-0.98,0.1099
Fe-Hf-Ta,-0.01,0.1099
Fe-Hf-Ti,-0.22999999999999998,0.1099
Fe-Hf-V,-0.06,0.1099
Fe-Hf-W,0.15000000000000002,0.1099
Fe-Hf-Zn,-0.21,0.1099
Fe-Hf-Zr,-0.010000000000000009,0.1099
Fe-Ir-Mg,-0.44999999999999996,0.1099
Fe-Ir-Mn,-0.52,0.1099
Fe-Ir-Mo,-0.48,0.1099
Fe-Ir-Nb,-0.81,0.1099
Fe-Ir-Ni,-0.51,0.1099
Fe-Ir-Os,-0.99,0.1099
Fe-Ir-Pd,-0.23,0.1099
Fe-Ir-Pt,-0.36,0.1099
Fe-Ir-Re,-0.75,0.1099
Fe-Ir-Rh,-0.6599999999999999,0.1099
Fe-Ir-Ta,-0.94,0.1099
Fe-Ir-Ti,-1.32,0.1099
Fe-Ir-V,-0.96,0.1099
Fe-Ir-W,-0.43999999999999995,0.1099
Fe-Ir-Zn,-0.62,0.1099
Fe-Ir-Zr,-1.02,0.1099
Fe-Mg-Mn,0.47,0.1099
Fe-Mg-Mo,0.61,0.1099
Fe-Mg-Nb,0.5,0.1099
Fe-Mg-Ni,0.10999999999999999,0.1099
Fe-Mg-Os,-0.26,0.1099
Fe-Mg-Pd,-0.22000000000000003,0.1099
Fe-Mg-Pt,-0.4600000000000001,0.1099
Fe-Mg-Re,0.25,0.1099
Fe-Mg-Rh,-0.33999999999999997,0.1099
Fe-Mg-Ta,0.52,0.1099
Fe-Mg-Ti,0.13999999999999999,0.1099
Fe-Mg-V,0.42,0.1099
Fe-Mg-W,0.76,0.1099
Fe-Mg-Zn,0.11999999999999998,0.1099
Fe-Mg-Zr,0.30000000000000004,0.1099
Fe-Mn-Mo,0.23,0.1099
Fe-Mn-Nb,0.11,0.1099
Fe-Mn-Ni,-0.03,0.1099
Fe-Mn-Os,-0.56,0.1099
Fe-Mn-Pd,0.020000000000000004,0.1099
Fe-Mn-Pt,-0.24,0.1099
Fe-Mn-Re,-0.13999999999999999,0.1099
Fe-Mn-Rh,-0.27,0.1099
Fe-Mn-Ta,0.0,0.1099
Fe-Mn-Ti,-0.32,0.1099
Fe-Mn-V,-0.29000000000000004,0.1099
Fe-Mn-W,0.26,0.1099
Fe-Mn-Zn,0.01,0.1099
Fe-Mn-Zr,0.16999999999999998,0.1099
Fe-Mo-Nb,0.14,0.1099
Fe-Mo-Ni,0.15000000000000002,0.1099
Fe-Mo-Os,-0.32999999999999996,0.1099
Fe-Mo-Pd,0.31,0.1099
Fe-Mo-Pt,-0.04999999999999999,0.1099
Fe-Mo-Re,0.05,0.1099
Fe-Mo-Rh,-0.19,0.1099
Fe-Mo-Ta,0.030000000000000027,0.1099
Fe-Mo-Ti,-0.16,0.1099
Fe-Mo-V,-0.059999999999999984,0.1099
Fe-Mo-W,0.32000000000000006,0.1099
Fe-Mo-Zn,0.22,0.1099
Fe-Mo-Zr,0.23,0.1099
Fe-Nb-Ni,-0.08000000000000002,0.1099
Fe-Nb-Os,-0.64,0.1099
Fe-Nb-Pd,-0.04000000000000001,0.1099
Fe-Nb-Pt,-0.45,0.1099
Fe-Nb-Re,-0.25,0.1099
Fe-Nb-Rh,-0.53,0.1099
Fe-Nb-Ta,0.06999999999999999,0.1099
Fe-Nb-Ti,-0.12000000000000001,0.1099
Fe-Nb-V,0.020000000000000004,0.1099
Fe-Nb-W,0.19,0.1099
Fe-Nb-Zn,0.029999999999999995,0.1099
Fe-Nb-Zr,0.15,0.1099
Fe-Ni-Os,-0.59,0.1099
Fe-Ni-Pd,0.11000000000000001,0.1099
Fe-Ni-Pt,-0.09,0.1099
Fe-Ni-Re,-0.19,0.1099
Fe-Ni-Rh,-0.24000000000000002,0.1099
Fe-Ni-Ta,-0.18,0.1099
Fe-Ni-Ti,-0.56,0.1099
Fe-Ni-V,-0.31,0.1099
Fe-Ni-W,0.2,0.1099
Fe-Ni-Zn,-0.26,0.1099
Fe-Ni-Zr,-0.23,0.1099
Fe-Os-Pd,-0.29000000000000004,0.1099
Fe-Os-Pt,-0.49,0.1099
Fe-Os-Re,-0.6799999999999999,0.1099
Fe-Os-Rh,-0.5900000000000001,0.1099
Fe-Os-Ta,-0.78,0.1099
Fe-Os-Ti,-1.17,0.1099
Fe-Os-V,-0.97,0.1099
Fe-Os-W,-0.29000000000000004,0.1099
Fe-Os-Zn,-0.53,0.1099
Fe-Os-Zr,-0.71,0.1099
Fe-Pd-Pt,0.09000000000000001,0.1099
Fe-Pd-Re,0.1,0.1099
Fe-Pd-Rh,-0.020000000000000004,0.1099
Fe-Pd-Ta,-0.13,0.1099
Fe-Pd-Ti,-0.5700000000000001,0.1099
Fe-Pd-V,-0.14,0.1099
Fe-Pd-W,0.39,0.1099
Fe-Pd-Zn,-0.33999999999999997,0.1099
Fe-Pd-Zr,-0.37000000000000005,0.1099
Fe-Pt-Re,-0.16999999999999998,0.1099
Fe-Pt-Rh,-0.22000000000000003,0.1099
Fe-Pt-Ta,-0.54,0.1099
Fe-Pt-Ti,-1.0,0.1099
Fe-Pt-V,-0.54,0.1099
Fe-Pt-W,0.039999999999999994,0.1099
Fe-Pt-Zn,-0.47000000000000003,0.1099
Fe-Pt-Zr,-0.7899999999999999,0.1099
Fe-Re-Rh,-0.37,0.1099
Fe-Re-Ta,-0.37,0.1099
Fe-Re-Ti,-0.7,0.1099
Fe-Re-V,-0.55,0.1099
Fe-Re-W,0.07999999999999999,0.1099
Fe-Re-Zn,-0.060000000000000005,0.1099
Fe-Re-Zr,-0.22,0.1099
Fe-Rh-Ta,-0.66,0.1099
Fe-Rh-Ti,-1.03,0.1099
Fe-Rh-V,-0.6599999999999999,0.1099
Fe-Rh-W,-0.14,0.1099
Fe-Rh-Zn,-0.54,0.1099
Fe-Rh-Zr,-0.77,0.1099
Fe-Ta-Ti,-0.15,0.1099
Fe-Ta-V,-0.060000000000000005,0.1099
Fe-Ta-W,0.09000000000000001,0.1099
Fe-Ta-Zn,0.03,0.1099
Fe-Ta-Zr,0.13,0.1099
Fe-Ti-V,-0.27,0.1099
Fe-Ti-W,-0.07,0.1099
Fe-Ti-Zn,-0.35,0.1099
Fe-Ti-Zr,-0.1,0.1099
Fe-V-W,-0.009999999999999995,0.1099
Fe-V-Zn,-0.11,0.1099
Fe-V-Zr,0.09999999999999999,0.1099
Fe-W-Zn,0.37,0.1099
Fe-W-Zr,0.33,0.1099
Fe-Zn-Zr,-0.14,0.1099
Hf-Ir-Mg,-1.3699999999999999,0.1099
Hf-Ir-Mn,-1.29,0.1099
Hf-Ir-Mo,-1.44,0.1099
Hf-Ir-Nb,-1.6400000000000001,0.1099
Hf-Ir-Ni,-1.53,0.1099
Hf-Ir-Os,-2.1100000000000003,0.1099
Hf-Ir-Pd,-1.69,0.1099
Hf-Ir-Pt,-2.01,0.1099
Hf-Ir-Re,-1.8,0.1099
Hf-Ir-Rh,-2.1,0.1099
Hf-Ir-Ta,-1.69,0.1099
Hf-Ir-Ti,-1.9500000000000002,0.1099
Hf-Ir-V,-1.52,0.1099
Hf-Ir-W,-1.33,0.1099
Hf-Ir-Zn,-1.5299999999999998,0.1099
Hf-Ir-Zr,-1.87,0.1099
Hf-Mg-Mn,0.26,0.1099
Hf-Mg-Mo,0.21000000000000002,0.1099
Hf-Mg-Nb,0.23,0.1099
Hf-Mg-Ni,-0.35000000000000003,0.1099
Hf-Mg-Os,-0.82,0.1099
Hf-Mg-Pd,-1.12,0.1099
Hf-Mg-Pt,-1.55,0.1099
Hf-Mg-Re,-0.23999999999999994,0.1099
Hf-Mg-Rh,-1.22,0.1099
Hf-Mg-Ta,0.32999999999999996,0.1099
Hf-Mg-Ti,0.06999999999999999,0.1099
Hf-Mg-V,0.42000000000000004,0.1099
Hf-Mg-W,0.43,0.1099
Hf-Mg-Zn,-0.22999999999999998,0.1099
Hf-Mg-Zr,0.009999999999999995,0.1099
Hf-Mn-Mo,-0.01999999999999999,0.1099
Hf-Mn-Nb,-0.010000000000000002,0.1099
Hf-Mn-Ni,-0.34,0.1099
Hf-Mn-Os,-0.97,0.1099
Hf-Mn-Pd,-0.73,0.1099
Hf-Mn-Pt,-1.1800000000000002,0.1099
Hf-Mn-Re,-0.48,0.1099
Hf-Mn-Rh,-1.0,0.1099
Hf-Mn-Ta,-0.04,0.1099
Hf-Mn-Ti,-0.24,0.1099
Hf-Mn-V,-0.14,0.1099
Hf-Mn-W,0.08,0.1099
Hf-Mn-Zn,-0.19,0.1099
Hf-Mn-Zr,0.029999999999999992,0.1099
Hf-Mo-Nb,-0.16999999999999998,0.1099
Hf-Mo-Ni,-0.35000000000000003,0.1099
Hf-Mo-Os,-0.9299999999999999,0.1099
Hf-Mo-Pd,-0.6299999999999999,0.1099
Hf-Mo-Pt,-1.18,0.1099
Hf-Mo-Re,-0.48,0.1099
Hf-Mo-Rh,-1.1099999999999999,0.1099
Hf-Mo-Ta,-0.2,0.1099
Hf-Mo-Ti,-0.27,0.1099
Hf-Mo-V,-0.09999999999999999,0.1099
Hf-Mo-W,-0.05,0.1099
Hf-Mo-Zn,-0.17,0.1099
Hf-Mo-Zr,-0.1,0.1099
Hf-Nb-Ni,-0.44999999999999996,0.1099
Hf-Nb-Os,-1.11,0.1099
Hf-Nb-Pd,-0.85,0.1099
Hf-Nb-Pt,-1.4500000000000002,0.1099
Hf-Nb-Re,-0.65,0.1099
Hf-Nb-Rh,-1.32,0.1099
Hf-Nb-Ta,-0.03,0.1099
Hf-Nb-Ti,-0.1,0.1099
Hf-Nb-V,0.11000000000000001,0.1099
Hf-Nb-W,-0.049999999999999996,0.1099
Hf-Nb-Zn,-0.22999999999999998,0.1099
Hf-Nb-Zr,-0.05,0.1099
Hf-Ni-Os,-1.25,0.1099
Hf-Ni-Pd,-0.8899999999999999,0.1099
Hf-Ni-Pt,-1.28,0.1099
Hf-Ni-Re,-0.7799999999999999,0.1099
Hf-Ni-Rh,-1.22,0.1099
Hf-Ni-Ta,-0.47,0.1099
Hf-Ni-Ti,-0.73,0.1099
Hf-Ni-V,-0.41000000000000003,0.1099
Hf-Ni-W,-0.22999999999999998,0.1099
Hf-Ni-Zn,-0.71,0.1099
Hf-Ni-Zr,-0.62,0.1099
Hf-Os-Pd,-1.3900000000000001,0.1099
Hf-Os-Pt,-1.78,0.1099
